	description	location	salary	title
271	"The position of Philanthropy and Fundraising Manager is pivotal to the continued success of the ALLG blood cancer research program. Reportable to the CEO, this position has responsibility for the fundraising objectives, and delivery of programs that will increase our engagement with supporters. Demonstrated fundraising strategy competence is essential. Experience in devising and implementing major gift campaigns and other planned activities to grow our supporter base will make you a key candidate for this role. You will be a highly motivated self-starter and be proficient in your use of MS Word suite, desktop publishing and CRM platforms. Highly alert to ethical and professional standards is a must. The position is part-time, for 12months with the possibility of continuation, and in a team dedicated to research excellence in a progressive clinical trial setting.

Responsibilities include:

Design, implement and monitor fundraising strategies that increase the ALLG support base
Grow and manage philanthropic approaches, grant applications and fundraising campaigns
Preparation of periodic reporting, including KPI reports
Manage and implement donor relations, recognition and stewardship strategies
Maintain licenses, policies, procedures and data metrics
Coordinate the agenda and papers of the Philanthropy and Fundraising Committee
Assist with marketing activities for appeals to maximise reach and promotion
Can do, positive attitude toward new opportunities


KEY SKILLS AND CRITERIA

Tertiary qualification in philanthropy, fundraising or related field
Experience in health or the Not For Profit sector
Demonstrated experience in devising and implementing fundraising communications and campaign plans
Past success with identifying, writing, and submitting grant proposals to private and public trusts and foundations
Excellent communication skills, including persuasive abilities, effective listening, diplomacy and tact in dealing with donors
Hands on professional with ability to work autonomously across multiple projects with tight timelines
Demonstrated experience with MS Word, Outlook, Excel, PowerPoint and Access, eTapestry (or similar CRM)
High attention to detail
Ability to review processes and suggest improvements to enhance existing methods
Ability to work within a multi-disciplinary team environment
Data entry and data reporting
Understanding of medical terminology (desirable but not essential)
The ALLG as a not-for-profit organisation offers salary packaging entitlement.

To apply candidates must submit a cover letter addressing the listed key skills and criteria above, and provide a copy of current CV.

Copy of position description available on request, contact Delaine Smith CEO ALLG.

About the Organisation
Organisation Name : Australasian Leukaemia & Lymphoma Group

The ALLG specialises in research that creates better treatments and better lives for those with a blood cancer. For more than 40 years our member doctors have continued to establish high impact clinical trials for their patients. We provide the infrastructure and governance necessary for Australian and New Zealand clinicians and scientists to work together to conduct multi-disciplinary clinical research into blood cancers. Currently, more than 600 clinicians, scientists and support staff across Australia and New Zealand contribute to ALLG research. By conducting multi-site, collaborative clinical trials, ALLG researchers play a pivotal role in influencing blood cancer treatment practice worldwide and improving outcomes for people suffering from these diseases.
Apply for this Job
For details concerning this role, please contact
Delaine Smith
Email : delaine.smith@allg.org.au
APPLY FOR THIS JOB


Please quote in application: Philanthropy and Fundraising Manager via Pro Bono Australia."	 - Melbourne VIC	Philanthropy and Fundraising ManagerAustralasian Leukaemia & Lymphoma Group - Melbourne VIC$75,000 - $84,999 a year - Part-time	Philanthropy and Fundraising Manager
272	"Work for a fast growing startup based out of the heart of the Melbourne CBD, on offer is a fantastic day rate, and second to none tech stack.

Maintain responsibility for building and launching new data models that provide intuitive analytics to clients. Design, build, and deploy efficient and reliable data pipelines to move data, both large and small amounts, to the data platform. Design and develop new systems and tools to enable clients to consume and comprehend data faster. You will Integrate, manipulate, and manage vast amounts of data into the next generation of data analytic solutions for clients. Deliver robust solutions that serves clients and stands apart from competitors. Interact with a multi-disciplinary team of analysts, data scientists, developers, and users to comprehend the data requirements to develop a robust data processing pipeline that will ingest, manipulate, normalise, and expose potentially billions of records per day to support advanced analytics.

Work for a fast growing startup based out of the heart of the Melbourne CBD, on offer is a fantastic day rate, and second to none tech stack.

Maintain responsibility for building and launching new data models that provide intuitive analytics to clients. Design, build, and deploy efficient and reliable data pipelines to move data, both large and small amounts, to the data platform. Design and develop new systems and tools to enable clients to consume and comprehend data faster. You will Integrate, manipulate, and manage vast amounts of data into the next generation of data analytic solutions for clients. Deliver robust solutions that serves clients and stands apart from competitors. Interact with a multi-disciplinary team of analysts, data scientists, developers, and users to comprehend the data requirements to develop a robust data processing pipeline that will ingest, manipulate, normalise, and expose potentially billions of records per day to support advanced analytics.

Basic Qualifications:
4+ years of experience with Java, Scala, or equivalent modern programming languages

3+ years of experience in working with Hadoop-based technologies

3+ years of experience with RDBMS data stores, including PostgreSQL and MySQL

Experience with custom or structured ETL design, implementation, and maintenance

Experience with NoSQL data stores

Ability to quickly learn technical concepts and communicate with multiple functional groups

BSC degree in Computer Science (Or a another relevant field)

Excellent communication skills

Problem solving and the ability to think outside of the box

Additional Qualifications:

Experience with analytic databases, including Hive, Presto, and Impala
Experience with multiple data modelling concepts, including XML and JSON

If you feel this role is the next step you'd like to take, APPLY NOW!

Only succesful candidates will be contacted.
Experis ANZ is parent to a portfolio of brands; Greythorn, Safesearch, Marks Sattin, GT-X and Global Attract . These brands make up our core specialisations for Technology & Digital, Accounting & Finance, Engineering and Workplace Health, Safety and Environment. When you apply for this opportunity you will be directed to the parent website www.experis.com.au to lodge your application. Experis is part of the ManpowerGroup , a global leader in offering end to end workforce solutions.

If you're curious and willing to have a conversation about this role, please pick up the phone and speak with our recruitment specialist below. Even if this doesn't sound like the right role for you, we encourage you to join our talent community so your skill set can be the first considered when another opportunity arises. Click register on our website www.experis.com.au .
Tom Bull
Data Science
Recruitment Consultant
+61 3 9604 4209"	 - Melbourne VIC	Data Engineer - 12 month contractGreythorn Specialist Technology Recruitment6 reviews - Melbourne VICTemporary, Contract	Data Engineer - 12 month contract
273	"Our clients is a highly recognised player in the financial space and are going through an Enterprise-wise transformation.
As part of this push they are also actively on the hunt for a highly experienced Enterprise Software Data Engineer to join their fold.
Key Focus of the role includes:
Ability to demonstrate a solid understanding of programming languages such as Python, Java, Scala and shell scripting. Experience with infrastructure tools such as Terraform and Ansible, and CI/CD pipelines are highly regarded. Also required is hands-on experience with AWS web services, particularly with a focus on configuring a secure environment.
Responsibilities will involve:
Ability to write and optimize complex queries using both SQL and NoSQL paradigms.
Able to work with different data types e.g. streaming, real-time, file based, RDMS, unstructured data, etc.
Promote AWS and cloud best practices to maximise compute performance while minimising infrastructure costs.
Design and develop ‘infrastructure as code’.
Keep up to date with AWS and other cloud providers.
Work on software and data engineering for bespoke projects.

Key skills and experience:
Experience working with large datasets in a restrictive environment (considerations around privacy, limits around user access, encryption, etc.).
Demonstrable experience of Hadoop technologies e.g. Spark, PySpark, Kafka, Hive, Flume, Hue, Sqoop, etc.
Experience working with, and configuring AWS services, preferably in a production environment.
Experience with DevOps and Agile – with demonstrated ability to drive continuous improvement.
Ability to mentor less experienced colleagues.
Excellent communication and interpersonal skills, both oral and written.
Ability to assess and implement new technologies and processes.
An open mindset and proven ability to innovate and influence.
Preference will be given to candidates with the following:
Administration of Hadoop ecosystem.
Data ingestion technologies and capturing meta-data and data lineage.
Experience with ‘infrastructure as code’, e.g. Terraform, Ansible.
Experience with shell scripting.
Experience with configuring secure environments with AD groups, SSO, SAML, etc.
Experience of Reporting and Analytics, and/or experience working with analysts and data scientists.
Experience using productivity and collaboration tools such as JIRA and confluence in a software delivery environment
Postgrad qualifications and self-learning courses and certifications (Coursera, Udacity, AWS, etc.) highly regarded.
Key skills required for the role

> 6 yrs experience in Build and deployment of High Volume Transactional systems
Strong experience in AWS
Strong experience in continuous integration environments
Well experienced in CI tools such as Jenkins/Bamboo
Experienced or strong knowledge in Chef, Puppet, Ansible
Strong experience with automated/scripted Infrastructure
Education Institutional background experience highly advantageous
Experienced working in building containerisation technologies like Docker and or similar techs like (Kubernetes or OpenShift) ideal
This is an exciting opportunity to join a team of highly talented Peers who are highly professional and passionate about what they do.
Previous experience working in High Pressure Delivery oriented environment is a Must with the ability work in technical builds and dealing with vendors.
If you think you have the right skills and experience, then please submit a cover-letter justifying your suitability for the role with regards to the above-mentioned points (e.g. 7yrs Agile Scrum, 2yrs BPMN) together with your resume (both in MS Word format) and click on the ‘apply now’ tab.

Ref: 90M0364533
At Randstad, we are passionate about providing equal employment opportunities and embracing diversity to the benefit of all. We actively encourage applications from any background."	 - Melbourne City Centre VIC	mid - senior data engineersRandstad11,823 reviews - Melbourne City Centre VICPermanent	mid - senior data engineers
274	"Exciting opportunity for an experienced digital business analyst, with technical expertise, to join the project team redeveloping my government client's website.

About the role:

You will be part of a dedicated project team working collaboratively with delivery partner teams and key internal and external stakeholders throughout the project.

You will contribute to solution design and participate in discovery processes with stakeholders to manage user story development and refinement, as well as undertake testing with agile ways of working.

Working primarily with a team of software engineers, API developers, data engineers and data scientists developing a complex algorithm & associated API that will be integrated into the service.

Having a good understanding of web services, commonly used web platforms and frameworks and cloud infrastructure is a must.


Travel may be required.

Your required skills:
Proven experience in business analysis for digital projects, working in agile teams.
Strong technical skills (data and API focus) with a proven ability to translate and document stakeholder and business needs into solution requirements and user stories.
Excellent presentation and both written and verbal communication skills.
Comfortable in a dynamic environment and managing uncertainty
Comfortable working with people across all levels of an organisation, including senior executives.
Demonstrated facilitation and stakeholder management skills, including strong influencing and negotiation skills.
Agile and/or project management certifications.
Ability to work flexibly and remotely if required.
Additional Information:
Duration:12 months initially with possible extension.
Location: Melbourne.VIC 3000
Rate: Competitive hourly rates (inclusive of GST)
If you have the Skills & Experience to excel in this role then please apply with an updated CV in word that showcases you are exactly what we are looking for!"	 - Melbourne VIC	Business Analyst - exp with API Technology a must!Pinpoint Talent - Melbourne VICContract	Business Analyst - exp with API Technology a must!
275	"Innovative Research/Technology Agency
Expansion in clients
Melbourne Based
Senior Scripter/Programmer & Analyst - Strategy and Research Firm!

Innovative Research/Technology Agency
Huge expansion in clients
Melbourne location!

This company is young, fresh and forward thinking. It is one of the most innovative Research/technology agencies in Australia. It has future proofed itself by moving with the times and creating a new approach to research, centred on online communities. The company conducts both online and offline research - both qual and quant - and their methodologies (including mobile research) enable consumers to upload rich media at the touch of a button.

The company does not stop at delivering the research, they also develop creative ideas and output for their clients (based on the insight from their research) and they also partner with a social media agency, giving them further capabilities to offer to clients.

The Role

As the Senior Analyst, you will enable the successful delivery of bespoke online questionnaires from scripting through to data collation.

You will be required to project manage online surveys including scripting, sample management and data analysis as well as provide advice to the research team on questionnaire programming functionality.

You will have:

Circa 3-5 + years' experience as a Data Analyst or similar (Experience within Market Research/Knowledge highly desirable)
Experience with Scripting online survey questionnaire forms (Sawtooth or equivalent, online scripting programming experience required)
Experience preparing data collected through cross tabulations or as Q ready files. (SPSS and Q experience is a must)
Manage external panel suppliers when required for data collection
Work to timelines to ensure projects are profitable
Setup, launch and manage recruitment for Online Communities
Use your technical skills to support the improvement and efficiency of the platform and online communities
Provide training support to other programmers when required

This role is only open to Australian citizens or residents with the right to work in Australia

For further information please call Rosie Cantwell quoting reference #33678 or email, alternatively please apply below.

Not quite right for you? I am a specialist Market Research and Insights recruiter working in this niche space. If you are a market research professional but this role is not quite right for you I would still welcome the opportunity to talk to you about how I can assist you with your next career move either now or in the future. For a confidential chat - please call Rosie on 02 9270 2679 or please apply stating your interest in any research roles in your cover letter
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Melbourne VIC	Senior Scripter/Programmer & Analyst - Strategy and ResearchBluefin Resources - Melbourne VIC	Senior Scripter/Programmer & Analyst - Strategy and Research
276	"Are you a data enthusiast keen to join a dynamic and effective team?
Work with an interdisciplinary team to enhance understanding of neurodegenerative diseases
Join CSIRO Health & Biosecurity for this exciting postdoctoral fellowship
The Position:
Postdoctoral Fellows are appointed for up to three years and will work closely with a leading Research Scientist or Engineer in their respective field. They carry out innovative, impactful research of strategic importance to CSIRO with the possibility of novel and important scientific outcomes. They present the findings in appropriate publications and at conferences.
This is an incredible opportunity for a data enthusiast to join our dynamic and effective team. As part of this Postdoctoral Fellowship you will be in the enviable position of working with internationally renowned experts as part of an interdisciplinary team to enhance understanding of neurodegenerative diseases. Knowing what happens and in what order is crucial to understand disease staging and, thus, the best choice of treatment. Currently there is no accurate “map” for Alzheimer’s disease. You will work with some of the richest data obtained in observational studies of Alzheimer’s disease from around the world, to determine which disease markers change, how fast and in which order.
Your duties will include:
Under the direction of senior research scientists, carry out innovative, impactful research of strategic importance to CSIRO that will, where possible, lead to novel and important scientific outcomes.
Develop innovative concepts, theories, tools, and techniques related to the analysis and integration of clinical, imaging, and other medical data.
Assist with the identification and resolution of any problems in methodology, results, etc. to ensure the highest quality of our outputs.
Undertake regular reviews of relevant literature and patents.
Location: Melbourne, Victoria
Salary: $82k to $93k plus up to 15.4% superannuation
Tenure: Specified term of up to 3 years
Job ref: 58721
To be successful you will have:
A doctorate (or will shortly satisfy the requirements of a PhD) in a relevant discipline area, such as statistics, mathematics, computer science, engineering . Please note: To be eligible for this role you must have no more than 3 years of relevant postdoctoral experience.
High level written and oral communication skills with the ability to represent the research team effectively internally and externally, including at national and international conferences.
Proven impact from longitudinal data analysis and linkage between multimodal datasets.
Demonstrated experience with ‘Big Data’ approaches, deep learning and/or AI.
Good programming skills (e.g. R, MATLAB, C/C++, Python).
Demonstrated experience with GPU/Parallel Computing and optimisation of analytical workflows.
Before applying please view the full position details and selection criteria here: Position Details
About Us
We imagine. We collaborate. We innovate. At CSIRO, we do the extraordinary every day. We innovate for tomorrow and help improve today – for our customers, all Australians and the world. We do this by using science and technology to solve real issues. Diversity is the compass that navigates our innovation. We provide an inclusive workplace that respects, values and actively pursues the benefits of a diverse workforce.
We work flexibly at CSIRO, offering a range of options for how, when and where you work. Talk to us about how this role could be flexible for you. Find out more Balance
How to Apply: Please provide enough information relevant to the selection criteria for this position to enable the assessment panel to determine your suitability, and upload one document containing your CV/resume and cover letter.
Applications Close: 10:59pm AEDT, 31 October 2018."	 - Melbourne VIC	CSIRO Postdoctoral Fellowship in Biostatistics to Model Alzheimer's DiseaseCSIRO35 reviews - Melbourne VIC$82,000 - $93,000 a year	CSIRO Postdoctoral Fellowship in Biostatistics to Model Alzheimer's Disease
277	"
Working with some of Australia's pre-eminent research scientists and engineers*Australian Citizenship Essential *20 month Contract

Your Next Employer...
You'll be working with the R&D department for the Department of Defence (Defence Science Technology Group, DTSG) in Melbourne.

The Role...
DSTG require a professional with data analysis and computer modelling skills to assist in the validation and development of an infrared (IR) based detection tool. DSTG have developed an initial tool but this requires further development to incorporate wakes and the effects of motion. The aim of the IR tool is primarily to detect submarine periscope masts.
In order to further develop this tool you will assist in the generation of synthetic images using CameoSIM software with a target placed in a range of different locations within the images.
Using the imagery sets you have created you will subsequently design and conduct experiments using human observers to trial the software. You will use the results of these tests to validate and further develop the IR tool.

You will need...*Australian Citizenship - a Current NV1 security clearance would be advantageous*MATLAB experience*Experience in computer modelling of physical systems*Experience using Linux/Unix operating systems*Experience in image analysis*Experience in the designing or conducting human observer experiments would also be advantageous"	 - Port Melbourne VIC	MATLAB modellerMacro Recruitment - Port Melbourne VIC	MATLAB modeller
278	"Basic Function and Scope of the Position:

The Senior Sales Specialist, Clinical Informatics will use their technical knowledge and expertize to provide pre-sales support to prospective customers and the sales organization on Illumina's Next Generation Sequencing data analysis pipelines and analysis applications primarily for use in clinical research or testing. This will be primarily through increasing awareness of the platforms and enabling customers to uptake new workflows and building a community of satisfied customers.


Tasks and Responsibilities:

Manage the Pre-sales support of our products and customer bioinformatics needs through:
Providing technical guidance and subject matter expertize during the sales cycle, particularly on analysis, annotation, interpretation and reporting from NGS testing in a clinical environment
Consult with customers on informatics requirements (such as hardware and software required for data analysis)
Provide proof-of-concept/proof-of-principle analysis to demonstrate product fit-for-purpose
Identify and partner with third party providers to provide end-to-end solutions that drive Illumina overall value in clinical labs
Present or provide subject matter expertize at relevant conferences/seminars and user group meetings
Work closely with in-house technical support and field support teams to identify customer problems in Bioinformatics and NGS data analysis and propose solutions in a pre-sales environment to Technical Support and Field application scientists to deliver.
Troubleshoot issues related to software performance in a sales environment
Handle problem recognition and assessment for complex problems.
Promote product usage through technical presentations and demonstrations
Develop, coordinate and conduct both basic and advanced informatics presentations and seminars for customers.
Work on key projects requiring bioinformatics expertize
Develop and maintain positive relationships with customers
Actively participate in product development teams capturing customer needs and feature requests prior to product launch.
Become the regional subject matter expert for clinical informatics, training the broader sales organization
Assists customers to remove barriers that may unlock sample volume and grow the sales pipeline
Assists, as time permits, with other business development activities

All listed tasks and responsibilities are deemed as essential functions to this position; however, business conditions may require reasonable accommodations for additional tasks and responsibilities.


Preferred Educational Background:

PhD in Bioinformatics, Molecular Biology, Genetics, Chemistry or Biochemistry desired. Alternatively M.S. + 5years relevant experience

Preferred Experience & Skills:

5+ years relevant experience.
Must be willing to travel up to 50%
Experience with clinical data analysis and interpretation (Variant Calling, filtering, annotation, interpretation and reporting)
Recognized deep technical expertise in clinical informatics, bioinformatics or an associated area
Experience with common software toolkits for Next Generation Sequencing analysis
Working knowledge of linux and command line
Basic experience in software installation on Unix
Demonstrated written and verbal communication and training skills.
Outstanding problem solving and interpersonal skills.
Independently works on highly complex problems requiring analysis of multiple variables
Uses independent judgment in developing methods, techniques or evaluation criteria for obtaining results
Demonstrated superior problem solving and interpersonal skills in a customer facing environment
Clear vision of and commitment to providing outstanding customer service
Experience in a direct sales role desirable but not essential


Illumina believes that everyone has the ability to make an impact, and we are proud to be an equal opportunity employer committed to providing employment opportunity regardless of sex, race, creed, color, gender, religion, marital status, domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition, sexual orientation, pregnancy, military or veteran status, citizenship status, and genetic information."	 - Melbourne VIC	Senior Sales Specialist, Clinical InformaticsIllumina142 reviews - Melbourne VIC	Senior Sales Specialist, Clinical Informatics
279	"Join an agile business with proven phenomenal growth
Use your passion for data to drive change in business performance
Work across all areas of credit risk and modelling

A financial services organisation is seeking a Credit Risk Analyst to join their agile business, you will be responsible for maintaining models and automating reporting.
Reporting to and working closely with Senior Analytics professionals and Managers you will be required to use your skills to automate reports, provide meaningful insights to key stakeholders.

Key Responsibilities

Investigating, interpreting and understanding complex data
Using your statistical skills to develop and maintain decision models
Develop and maintain models
Provide meaningful and actionable insights to stakeholders in order for strategic business decisions
Engage with stakeholders and Senior Management to understand requirements and provide updates throughout the process
Maximize portfolio performance through actionable insights
Monitor performance of scorecards to ensure predictability
Assist with making changes to provisional models
Perform ad-hoc analysis for stakeholders
Looking for Key Skills such as

Tertiary qualification in a quantitative discipline such as Mathematics, Statistics, Commerce or Economics etc.
Strong statistical programming skills using SAS or R and SQL
2-3 years' experience in a quantitative analytics role in a commercial environment with a knowledge of credit risk
Demonstrable experience in analyzing complex datasets
Experience taking complex data and providing actionable insights
A commercial awareness of the impact models have on business decisions
A knowledge of the Australian consumer banking market
Excellent communication and stakeholder management skills
This is a great opportunity to join a creative agile business who have grown phenomenally in the last year and a have a clear vision.

Working with a small collaborative team who will provide support and guidance to build your career organically within credit risk modelling.

For a confidential discussion about the role please contact Robyn Mew
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Melbourne VIC	Quantitative Risk AnalystBluefin Resources - Melbourne VIC	Quantitative Risk Analyst
280	"SNC-Lavalin’s Atkins business is one of the world’s most respected design, engineering and project management consultancies. SNC-Lavalin’s Atkins business has been providing infrastructure planning, engineering, construction, environmental consulting, urban planning, architecture, and program management services to public and private clients across the United States for more than 50 years.

SNC-Lavalin’s Atkins business was ranked as the world’s 3rd largest global design firm by ENR in 2018 with nearly 55,000 employees worldwide. We have the depth and breadth of expertise to respond to the most technically challenging and time-critical infrastructure projects and the urgent transition to a low-carbon economy.

SNC-Lavalin Atkins business seeks an energetic and highly motivated self-starter to join our Melbourne, FL Civil Group as a Civil Engineer - Intern.

MAJOR FUNCTION/ROLE
Under supervision, performs a variety of basic technical tasks to assist technicians, engineers, architects, planners, surveyors or scientists working in transportation, development, environmental, land surveying or other technical
services of the company.

JOB DUTIES
Performs basic technical support assignments.

EDUCATION AND EXPERIENCE
High school level courses in math, technical drafting, computer assisted drafting and/or science may be required. No experience is generally required with the applicable high school courses or equivalent training, or if accepted into an Associate's or Bachelor's degree program in a related technical field.

SPECIAL SKILLS
Math skills to perform simple calculations; willingness to learn. Basic computer skills required to enter data into spreadsheets or databases.
Atkins offers its employees a robust rewards package which includes: a competitive salary; a broad benefits package including medical/RX, dental, vision, life, disability, legal, hospitalization and other valuable voluntary options; generous time-off programs; flexible work schedules; 401(k) with employer match; professional and career development opportunities through our corporate university, as well as a highly-regarded tuition reimbursement program; and an unmatched culture focused on client-service, quality, and tireless pursuit of excellence in all we do. Atkins is an equal opportunity, drug-free employer committed to diversity in the workplace. EOE/Minorities/Females/Vet/Disability.

Please view Atkins Equal Opportunity Statement here:
http://careers.atkinsglobal.com/File.ashx?path=Root/Documents/north-america-welcome-new-employee/Equal_Opp_Stmt.pdf"	 - Melbourne VIC	Civil Engineer (Intern)Atkins333 reviews - Melbourne VICInternship	Civil Engineer (Intern)
281	"Who we are
What do Airbnb, Kind and Salesforce have in common? They use Culture Amp every day to make their workplaces better and grow highly engaged employees. They also make up a community of nearly 2,000 organizations from around the globe who stand together to change the world of work.
With offices in Melbourne, San Francisco, New York, and London, Culture Amp isn’t just for fast-growing startups - we’re for every organization that wants to put culture first. By making it easy to collect, understand, and act on employee feedback, we enable People teams to make better decisions, demonstrate impact, and turn company culture into a competitive edge.
It’s what makes us the world’s leading employee feedback platform.

Your role at Culture Amp

Be the point person for deploying the theoretical algorithms and frameworks developed by Data Scientists into production-quality and operational code
Collaborate with our engineering team to design and deliver machine learning components
Participate in researching and prototyping of artificial intelligence and machine learning applications
Continuously explore opportunities to apply machine learning methods by gaining a deeper understanding of the data captured by the platform

What will you bring to Culture Amp

Strong software engineering techniques such as Object-Orientated Design and Test-Driven development
Experience with developing production-ready machine learning components using Python
Passionate about Machine Learning or Artificial Intelligence
Knowledge and interest in Big Data technologies, such as Spark, Hadoop/Hive, SQL, NoSQL
An understanding of microservices, Event Sourcing and CQRS is a plus

A few highlights from Culture Amp

What is a People Geek?
Our unique DIY approach to Learning & Development
What is Culture First?

If you’re excited by the opportunity to work in a fast growing start-up, where there’s plenty of opportunities to translate data and research into meaningful insights for our people geek community, please get in touch."	 - Melbourne VIC	Senior Machine Learning EngineerCulture Amp - Melbourne VIC	Senior Machine Learning Engineer
282	"Crunch data, uncover insights and create knowledge. Join InfoReady, part of Arq Group, where you can design and implement solutions that enable organisations to harness data for competitive advantage

What you get to do.
Working with many of Australia’s leading companies, you will deliver advanced and predictive analytics, segmentation and classification help converting business problems into solutions. What you do will directly impact client’s growth, customer churn, increase efficiencies and predict customer demand.

About you.
A data scientist with a mindset for data, strong communication, hacking & problem solving skills, the ability to showcase your insights to a non-technical audience. Combine that experience with building Python, R, and Machine Learning frameworks and either a Phd in a relevant field, or a Masters in Analytics, then we want to hear from you.
We are smart thinkers. We solve complex challenges and provide complete solutions for businesses, big and small. From design thinking, leading mobile apps, cloud and analytical insights, digital marketing, to web design. Arq Group is Australia’s leading digital partner.

#LifeatArq
Our people are our greatest asset. Curiosity is in our DNA. Courage is in our hearts. And collaboration is at our core. “Our Ways” set us apart from others in how we deliver to our customers and work together. From wellness programs, learning and development, social calendars to coffee machines, and more. We've got something for everyone to be themselves. Did we also mention how much fun it is to work with other Arqadians? And yes, it is true; we love what we do. Join Arq Group and find your space to (change).
At Arq Group, we unleash the possibilities between business and people.
#Infoready"	 - Melbourne VIC	Data ScientistArq Group3 reviews - Melbourne VIC	Data Scientist
283	"If you love the idea of making your living by crunching data together to get amazing client outcomes, then come join us. Infoready are part of Arc Group and we are looking for Data Engineers to lend their technical expertise to a broad range of initiatives across Data and Analytics projects.

What you get to do.
Day to day – what will you be doing? It’s pretty broad, starting with extraction, APIs scraping, through cleansing and augmentation ,manipulation using advanced analytics methods (predictions, recommendations) for running data science applications (NLP, propensity modelling etc.).

About you.
With technical skills that include design and data modelling on complex enterprise environments and Cloud enablers, you will get exposure to a variety of cross-industry sectors, cooperating on some of the most complex data projects country wide.

Required Skills - A Mix of the following:
Coding Skills : Scala, Spark, Python, Machine Learning;
AWS Cloud Technologies : Lambda, RDS, S3, EC2, RedShift, Kinesis, Athena, QuickSight, EMR
AWS Monitoring and Security : CloudWatch, VPC & Networking, IAM, SNS
We are smart thinkers. We solve complex challenges and provide complete solutions for businesses, big and small. From design thinking, leading mobile apps, cloud and analytical insights, digital marketing, to web design. Arq Group is Australia’s leading digital partner.

#LifeatArq
Our people are our greatest asset. Curiosity is in our DNA. Courage is in our hearts. And collaboration is at our core. “Our Ways” set us apart from others in how we deliver to our customers and work together. From wellness programs, learning and development, social calendars to coffee machines, and more. We've got something for everyone to be themselves. Did we also mention how much fun it is to work with other Arqadians? And yes, it is true; we love what we do. Join Arq Group and find your space to (change).
At Arq Group, we unleash the possibilities between business and people."	 - Melbourne VIC	Data Engineers - AWS, Scala, Spark, Python, Machine LearningArq Group3 reviews - Melbourne VIC	Data Engineers - AWS, Scala, Spark, Python, Machine Learning
284	"Who we are
What do Airbnb, Kind and Salesforce have in common? They use Culture Amp every day to make their workplaces better and grow highly engaged employees. They also make up a community of nearly 2,000 organizations from around the globe who stand together to change the world of work.
With offices in Melbourne, San Francisco, New York, and London, Culture Amp isn’t just for fast-growing startups - we’re for every organization that wants to put culture first. By making it easy to collect, understand, and act on employee feedback, we enable People teams to make better decisions, demonstrate impact, and turn company culture into a competitive edge.
It’s what makes us the world’s leading employee feedback platform.

The Opportunity at Culture Amp
We’re looking to make a step change in the way we do product analytics. That's where you come in. As our Data and Insights Analyst, you’ll work closely with various stakeholders—from product managers to people scientists, from data engineers to data scientists—to generate insights from our various data sources. In doing so, you’ll unlock value that can help delight our customers and take our business to the next level.

As one of the members of this business-critical practice, you will:

Work closely with our product teams to develop a deep understanding of our product
Perform exploratory analysis, uncovering useful insights about how our product is being used
Respond to ad-hoc requests for reports and data in an accurate, timely and professional manner
Operationalise and democratise reports, making them available and always up-to-date using our business intelligence system
Identify data gaps in our instrumentation and data collection, and work with our engineers to fill them

What You Bring to Culture Amp

To be successful, you must have the following skills:
An analytical mind and ability to think critically
The ability to turn business questions into technical requirements
SQL for analytical queries

You should have working knowledge of one of the following:
A digital analytics tool such as Google Analytics, Adobe Analytics or Amplitude
Modern business intelligence tool, such as Looker, Power BI or Tableau

Any of the following would be a bonus:
At least one programming language, preferably Scala, Python or Ruby
Machine learning or advanced analytics techniques
Familiarly with other data tools such as Apache Spark
Experience with dimension modelling for best-practice data warehousing
Familiarity with data engineering and data pipelines

How to Apply
To apply, please submit a CV and a cover letter addressing the skills required for the job. Best of luck!

Here are a few highlights from Culture Amp

Learn about our Employee Feedback Platform
The Rise of the People Geek
Our unique DIY approach to L&D
What does Culture First mean?"	 - Melbourne VIC	Data and Insights AnalystCulture Amp - Melbourne VIC	Data and Insights Analyst
