	description	location	salary	title
654	"Lead Equities Research Analyst - Small Cap Industrials
You will be working for one of Australia's leading Institutional Equity businesses, focusing on emerging companies. This is a newly created role to add to the firms already impressive small cap research offering. The intention is for this hire to eventually lead the research team.
The successful candidate will likely be someone from a bulge bracket investment bank who is looking to transition to a more entrepreneurial and rewarding environment.
Lead Equities Research Analyst - Small Cap Industrials
Responsibilities:
You'll be responsible for maintaining all stock and industry models, writing research, dealing with corporate relationships and interacting with internal and external clients. The environment is challenging and demanding, but exciting and dynamic in one of Australia's leading sell side equities and research business.
You'll also:
maintain an in-depth knowledge of key companies and their sectorsprepare research analysis reports and advise on investment ideas as well as write thematic sector piecesdevelop and maintain regular communication with company management teams, clients and our internal sales teamsengage in financial modelling, forecasting and financial statement analysisparticipate in client marketing activities

Your experience and skills
You have:
10+ years' experience in Equity Research, major accounting firm, or a finance/strategy role in the Industrials sector, ideally Mid/Small Caps (including: aerospace and defence, industrial machinery, tools, lumber production, construction, waste management, manufactured housing, cement and metal fabrication.)Proven ability to critically review and analyse industry data
You are:
highly analytical, organized and able to multitask under tight time framesan excellent communicator, able to present recommendations and investment decisions persuasivelycompetent in financial modelling, investment research, analysis and evaluationideally possessing industry experience in Mid/Small Cap Industrials

For a confidential discussion please email james@fulsearch.com or call direct on 0420562280."	 - Sydney NSW	Lead Equities Research Analyst - Small Cap IndustrialsFulsearch - Sydney NSW$250,000 - $300,000 a year - Full-time, Permanent	Lead Equities Research Analyst - Small Cap Industrials
655	"There has never been a more exciting time to be part of Domain Group, a dynamic digital media and technology services business and one of Australia's leading property destinations. We provide property advertising and media online, via mobile, social media and in magazines, and technology services to the real estate industry. The business is experiencing rapid growth in digital revenues and investing in all areas to drive future earnings growth. Domain offers a dynamic and innovative culture at the leading edge of digital media in Australia.
We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when selling their home with a broad mission and build data science and machine learning products to power the next stage of Domain's growth
As part of the Domain Group, you'll have the opportunity to work across all aspects of our property ecosystem, from listing and agent, to consumer behavior, email, and sales data.
What you'll do:
Build scalable models that analyse and extract information from disparate public sources
Develop and improve machine learning algorithms that drive our data pipeline operation
Leverage advanced statistical modeling to improve domain products
Research and implement the latest advances in the world of data
Proven ability to collaboratively and maturely work on a team
Curious with an aptitude to quickly learn
Experience:
At least 3-5 years of industry experience in data science
2+ years of professional experience with Natural Language Processing and/or Image Processing
Thorough knowledge of machine learning modeling processes
Thorough knowledge of supervised and unsupervised learning algorithms
Thorough knowledge of Natural Language Processing
Experience with implementation of Data Systems
Fluency in UNIX, SQL, Python and/or R
Good software engineering principles
Education/Qualifications:
MS or PhD degree in Computer Science, Mathematics, Statistics, Quantitative Psychology or related field.
Portfolio evidence of previous work is appreciated (i.e. blog, GitHub repository, journal/conference publications etc).
So...what happens next?
Once we've received your application we'll give it the attention it deserves and you'll hear from us either way. If you have the right experience, one of our Recruitment Consultants will give you a call (so make sure you keep your phone handy!) and from there we'll support you through the interview process.

Interested?
Go on then, click apply, we'd love to see your application!

A little note to recruitment agencies: We have a superstar recruitment team who are pretty good at filling our own roles, we know you're great at what you do to, but there's no need to get in touch! :)"	 - Sydney NSW	Lead Data ScientistDomain Group6 reviews - Sydney NSWFull-time, Permanent	Lead Data Scientist
656	Job SummaryWe are seeking to fill an extremely varied and fun role for an experienced Administrator or Personal/Team Assistant who knows what it takes to be an extension of the management team.Key attributes:You will be well presented and have the confidence to deal with a variety of stakeholders, whilst managing multiple tasks in a dynamic and fun environment.You will have outstanding communication skills and a positive attitude who is adaptableYou will have an outstanding ability to show initiative and prioritize work accordinglyKey Responsibilities:You will be the glue for the global team (~30 people) enabling us to work easily together and help to inspire each other towards achieving HIVERY’s goals to help companies leverage AIWork closely with the CEO and Leadership teamYou will create and edit board presentations, communications material and support on special projects as needed, and ensure the CEO and/or team is briefed/ updatedYou will provide general administrative support for the team, including but not limited to:*Organizing travel for a number of staffCoordinating team members and meetingsPreparing expense claims as requiredArchiving and filingOrdering office supplies as requiredYou will help drive cultural and fun team events including monthly Buzz (Townhall), birthdays, and more!Required Experience, Skills and QualificationsMinimum Requirements:Advanced Microsoft Office skills are crucial to be considered for this role (Gmail, Google Docs - Slides/PowerPoint, and Sheets/Excel)2+ years experience supporting senior management in an administrative roleStrong interpersonal skillsExcellent time management and prioritization skillsAbility to multitask/manage multiple projectsIndependent problem solverHighly regardedBachelor DegreeCompany ProfileWorking in cool space in Surry Hills, HIVERY is a fast-growing global artificial intelligence company headquartered in Sydney. Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome.Job Type: Full-timeSalary: $60,000.00 to $85,000.00 /yearExperience:Administration Management: 2 years (Preferred)	 - Sydney NSW	Team Assistant with AI companyHIVERY - Sydney NSW$60,000 - $85,000 a year	Team Assistant with AI company
657	Job DescriptionThe candidate is a skilled data scientist who will be building deep learning models for medical image diagnosis applications such as segmentation, localisation and classification of abnormalities.ResponsibilitiesThe candidate will write high quality model with high performance and good memory management, together with state-of-the-art accuracies and embed into our proprietary software. Our aim is to align you with the activities which truly interest you; will stretch you technically; help you grow and impact on billions of patients.RequirementsBachelor / Master / PhD in engineering or computer science or mathematics or physicsKnows computer vision / image segmentation, localization, classificationKnows tensorflow or theano or torchStrong python, C++ or java coderGood knowledge of numpy, pandas, sklearn, scipy, seabornKnows how to build deep learning models like RNN and CNN and other neural network models.May require to relocate to China, Beijing.What We OfferMaster, Teach, Learn – The opportunity to work with, learn from and share knowledge with ultra-smart colleagues in a culture of collaboration and technical excellence. We groom our employees and make sure that they stay at the cutting edge of the technology stack.Impact – Huge potential to make a positive contribution across our business, people and partnersRemuneration – Competitive pay with share award for top performers.We are willing to groom engineers and fresh graduates who don’t have a background in deep learning but are interested to learn. You will also have the opportunity to attend top machine learning conferences like NIPS and ICML.Job Types: Full-time, Permanent	 - Sydney NSW	BioMind Data Scientist/Engineer (Relocate to Beijing)biomind.ai - Sydney NSWFull-time, Permanent	BioMind Data Scientist/Engineer (Relocate to Beijing)
659	"Deloitte is the world’s largest professional service firm, with one of the largest and most experienced Analytics, Information Management (AIM) & Data Automation practices. We have 400+ specialised consultants in Australia and more than 6,000 practitioners in the Deloitte global network.
With the ever increasing complexity and volume of data, the rise of in-memory, high performance computing, data discovery and visualisation solutions and the convergence of Big Data and Advanced Analytics, organisations are faced with increasing number of choices to ensure they are able to exploit their data assets for maximum advantage. Deloitte is able to draw from its vast global experience delivering complex data driven solutions for our clients across the full spectrum of technology and business domains to provide the right strategic advice to help an organisation respond effectively to these changes – as well as partner with our clients to execute on our recommendations.
About the Role
Do you want to be a part of how we help companies utilise their valuable data resources through effective use of the right technology, backed by a clear vision and strong executive sponsorship? Do you want to be part of an award winning team that provides clients with a visionary, yet balanced and pragmatic approach to automating concepts and tools to improve productivity and performance?
This is an opportunity to harness emerging technologies and analytical methodologies to solve real world problems. You will be part of a close, collaborative team that identifies and builds solutions that are practical as well as visionary, and that make an impact that matters.
We are looking for people who love data and want to solve problems with insight. Whether you call yourself a data scientist, analytics nerd or builder of predictive models. We want to hear from you if you are genuinely passionate about this area and have some applied experience.
You will be responsible for delivering insights through a range of corporate data sources through the application of analytics, data mining, Big Data and real-time decision making techniques and applications using various data management, analytics & data visualization tools.
About You
You’ll bring experience in one or more of the following competencies and enabling technologies
A strong background in applying mathematical and analytics approaches and methodologies to identifying complex relationships in data
Ability to communicate technical requirements and outputs in a clear and concise manner
A structured, logical and solution-oriented design mindset
Ability to work autonomously and with minimal oversight
Ability to demonstrate initiative and ownership in the completion of tasks
A demonstrable interest and passion for exploring new data/analytics concepts, applications and innovations (e.g. Cognitive, Robotics & Automate, AI, IoT etc.)
Some experience using a range of scripting languages – (e.g. Python, R, SQL etc.)
About Us: Deloitte Culture
Join a high performing culture of talented people, who are highly motivated and passionate about delivering impactful analytics solutions and insight. We are innovative and different because YOU are… we pride ourselves on our team of diverse, high performing Deloitte Professionals who are talented, supportive, inclusive and social – and who are at the heart of our success. Our aim is to ensure that all our people feel comfortable to bring their whole selves to work, and as a result, build a workplace that encourages the true spirit of 'And different'.
From day one at our firm you’ll be considered part of the Deloitte community and our development and career progression framework will help you develop the skills and capabilities that will set you up to succeed – in every sense of the word. At Deloitte, we assume that you perform other roles within your life…you could be a student, a teacher, a passionate hobbyist and a caring family member. We recognise the importance of balance and embrace agility, understanding that this means different things to each and every one of our employees.
If you have questions regarding this role, the Talent Acquisition Team is available to have a confidential discussion. Please contact Aditi Aggarwal via the Our Recruiters section on our careers website."	 - Sydney NSW	EXPRESSION OF INTEREST - Data & Analytics - NationalDeloitte7,160 reviews - Sydney NSW	EXPRESSION OF INTEREST - Data & Analytics - National
660	"MORE ABOUT THIS JOB
YOUR IMPACT
Are you passionate about research and generating investment ideas? We’re looking for a professional to join our Sydney Consumer sector team, to work with their team to develop valuable insights and investment ideas for our clients.

OUR IMPACT
From macroeconomic forecasts to individual stock analysis, our team develops tools and insights to help shape investment strategies for clients and the firm. Our analysts work on client-focused research in the equity, fixed-income, currency, and commodities markets, mining big data that enters markets around the world each day to identify game-changing insights. You’ll be part of a team that is intellectually curious, creative, analytical, and passionate about performing market research.
RESPONSIBILITIES AND QUALIFICATIONS
HOW YOU WILL FULFILL YOUR POTENTIAL

We are looking for an Analyst to join our Equity Research team in Sydney. Principal responsibilities include:
Providing support to single stock research analysts
Building, maintaining and updating company forecast and valuation models
Analyzing market share, macro trend, and cross company and sub sector data analysis
Write research notes on companies under coverage
Working on company / sector-specific projects
Conducting statistical analysis of economic data, fundamentals, and relevant correlations of the data
Update monthly reports and marketing presentations
Working closely with Content Management Group to ensure timely publication of research reports
Respond to ad hoc requests from clients, sales and traders

SKILLS & EXPERIENCE WE’RE LOOKING FOR
BASIC QUALIFICATIONS
University degree (finance, accounting major preferable)
1-3 years relevant work experience
Excellent verbal and written communication skills
Excellent analytical, organizational, and creative skills
Excellent skills in Microsoft Office applications (Excel, Word, PowerPoint)
Ability to work/conduct independently and with limited supervision
Meticulous attention to detail, strong analytical and organizational skills
PREFERRED QUALIFICATIONS
Strong ability to perform financial statement, business and valuation analysis
Comparable business/financial/consulting experience preferred
Demonstrated ability to think laterally and exercise good judgment
Self-starter attitude with high level of enthusiasm for equity research.
Natural curiosity, critical thinking, logical thinking
ABOUT GOLDMAN SACHS
The Goldman Sachs Group, Inc. is a leading global investment banking, securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.

© The Goldman Sachs Group, Inc., 2018. All rights reserved Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Vet."	 - Sydney NSW	Global Investment Research, Equity Research, Consumer Sector, Analyst - SydneyGoldman Sachs1,219 reviews - Sydney NSW	Global Investment Research, Equity Research, Consumer Sector, Analyst - Sydney
661	"We are working with an exciting, successful fintech company where machine learning and data science are at the core of their product, growth, profitability and competitive advantage. We are seeking a senior data scientist who has worked in a start-up (or small team) and implemented machine learning algorithms in production environments.

Exposure to building reliable Machine Learning infrastructure/pipelines and optimising models and code working closely alongside machine learning & data engineers is key to this role.

This particular requirement is mandatory as we want someone who has overcome similar challenges and problems and knows how to build products and get things deployed.

From a business acumen and cultural fit perspective, you will be well-acquainted with meeting deadlines under pressure and have the ability to draw the line and ship work that isn’t perfect (then iterate and improve later).


Required skills & experience:

4-5 years of experience in a data science role carrying out modelling and machine learning in a commercial, production environment – preferably a start-up or innovation lab
Strong SQL, R and Python skills – with experience in Linux OS and working to build real products/applications alongside engineers and dev teams
Good stakeholder management skills and pragmatism to identify the correct level of accuracy needed for different priorities and projects.
Insurance or dynamic pricing experience is advantageous but not mandatory
Passion for learning and keeping up to date with both techniques and developments in the fields of Machine Learning and data-related technologies
Spark, Scala, PySpark, Spark-SQL, SparklyR, Java experience would be nice to have.

What makes this role different:

This is an already successful start-up – well beyond the ‘early days’, with large revenue, recognition and already impressive growth in Australia and overseas markets.
Production ready: you have probably been looking for a legitimate, challenging role where your work isn’t shelved or looked at as ‘too hard to implement…’
This is a product-based company and data science is a key competitive advantage for them. Your work is central to their success and this role is due to growth, not catching-up to the market...
They have global scope and you would be working with high calibre peers and founders from Google, Yahoo, etc.
End-to-end work; if successful, you will be involved in the entire lifecycle from conception to build, finetuning, maintenance, productionisation and refinement.

If you are interested in this role, but have not been working on implementing and deploying machine learning models in production yet - please check some of our other openings, which may be more suited to you at this stage of your career.

If you are specifically a machine learning engineer and interested in this company, please email me directly instead of applying for this DS role; patrick@talentinsights.com.au"	 - Sydney NSW	Senior Data Scientist - Production Machine Learning ExperienceTalent Insights Group - Sydney NSW	Senior Data Scientist - Production Machine Learning Experience
663	"There has never been a more exciting time to be part of Domain Group, a dynamic digital media and technology services business and one of Australia's leading property destinations. We provide property advertising and media online, via mobile, social media and in magazines, and technology services to the real estate industry. The business is experiencing rapid growth in digital revenues and investing in all areas to drive future earnings growth. Domain offers a dynamic and innovative culture at the leading edge of digital media in Australia.
We are looking for a lead data scientist to help sales, product and business leadership make decisions with data, give consumers certainty and control when selling their home with a broad mission and build data science and machine learning products to power the next stage of Domain's growth
As part of the Domain Group, you'll have the opportunity to work across all aspects of our property ecosystem, from listing and agent, to consumer behavior, email, and sales data.
What you'll do:
Build scalable models that analyse and extract information from disparate public sources
Develop and improve machine learning algorithms that drive our data pipeline operation
Leverage advanced statistical modeling to improve domain products
Research and implement the latest advances in the world of data
Proven ability to collaboratively and maturely work on a team
Curious with an aptitude to quickly learn
Experience:
At least 3-5 years of industry experience in data science
2+ years of professional experience with Natural Language Processing and/or Image Processing
Thorough knowledge of machine learning modeling processes
Thorough knowledge of supervised and unsupervised learning algorithms
Thorough knowledge of Natural Language Processing
Experience with implementation of Data Systems
Fluency in UNIX, SQL, Python and/or R
Good software engineering principles
Education/Qualifications:
MS or PhD degree in Computer Science, Mathematics, Statistics, Quantitative Psychology or related field.
Portfolio evidence of previous work is appreciated (i.e. blog, GitHub repository, journal/conference publications etc).
So...what happens next?
Once we've received your application we'll give it the attention it deserves and you'll hear from us either way. If you have the right experience, one of our Recruitment Consultants will give you a call (so make sure you keep your phone handy!) and from there we'll support you through the interview process.

Interested?
Go on then, click apply, we'd love to see your application!

A little note to recruitment agencies: We have a superstar recruitment team who are pretty good at filling our own roles, we know you're great at what you do to, but there's no need to get in touch! :)"	 - Sydney NSW	Lead Data ScientistDomain Group6 reviews - Sydney NSWFull-time, Permanent	Lead Data Scientist
664	Job SummaryWe are seeking to fill an extremely varied and fun role for an experienced Administrator or Personal/Team Assistant who knows what it takes to be an extension of the management team.Key attributes:You will be well presented and have the confidence to deal with a variety of stakeholders, whilst managing multiple tasks in a dynamic and fun environment.You will have outstanding communication skills and a positive attitude who is adaptableYou will have an outstanding ability to show initiative and prioritize work accordinglyKey Responsibilities:You will be the glue for the global team (~30 people) enabling us to work easily together and help to inspire each other towards achieving HIVERY’s goals to help companies leverage AIWork closely with the CEO and Leadership teamYou will create and edit board presentations, communications material and support on special projects as needed, and ensure the CEO and/or team is briefed/ updatedYou will provide general administrative support for the team, including but not limited to:*Organizing travel for a number of staffCoordinating team members and meetingsPreparing expense claims as requiredArchiving and filingOrdering office supplies as requiredYou will help drive cultural and fun team events including monthly Buzz (Townhall), birthdays, and more!Required Experience, Skills and QualificationsMinimum Requirements:Advanced Microsoft Office skills are crucial to be considered for this role (Gmail, Google Docs - Slides/PowerPoint, and Sheets/Excel)2+ years experience supporting senior management in an administrative roleStrong interpersonal skillsExcellent time management and prioritization skillsAbility to multitask/manage multiple projectsIndependent problem solverHighly regardedBachelor DegreeCompany ProfileWorking in cool space in Surry Hills, HIVERY is a fast-growing global artificial intelligence company headquartered in Sydney. Our team of data scientists apply machine learning and sophisticated optimization techniques to develop simple-to-use solutions for the optimal business outcome.Job Type: Full-timeSalary: $60,000.00 to $85,000.00 /yearExperience:Administration Management: 2 years (Preferred)	 - Sydney NSW	Team Assistant with AI companyHIVERY - Sydney NSW$60,000 - $85,000 a year	Team Assistant with AI company
665	You remember how to roll up your sleeves and craft data joins in SQL, but you've invested time in learning R, and Python is your friend. You know Hadoop isn't the only approach and you're happiest getting behind the GUI into the real data to uncover the stories.Isn't it about time you took advantage of the benefits from all that knowledge?Our client is looking for data polyglots who enjoy solving complex problems; not the kind you can come to with a canned response, the ones where you really need to use your skills.With some of the biggest names in Australia and around the world throwing their most pressing problems at our client they need curious guides - but they only take the best.Getting in isn't easy, but if it was, it wouldn't be the right place for you.Prove yourself and you can build a team behind you to grow your own patch. The opportunities truly are what you make them.With Udemy on tap, and weekly internal led training sessions, you'll be joining a group of like-minded people who are capable of understanding you when you get on your high horse about relevance over recency (or the other way around).Currently our client has four areas of practice, you can join one these and then explain to them what they need to build another:Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced AnalyticsCustomer Engagement - Marketing Campaigns, Campaign Analysis, Customer InsightsDigital - Full stack Development, UI/UX Design, Mobile DevelopmentCloud & Technology - Cloud Services (AWS, Azure, Google Cloud Platform), Managed ServicesWe're not worried about levels at the moment, if you've got the skills there's a place for you.SEO stuff because you know we need to have it in here;Data engineerData scientistData ConsultantJava, Scala, Python, HadoopApache Spark, Kafka, Hive, Airflow, NiFiAWS, Google Cloud Platform or Azure is helpful but not mandatoryJob Types: Full-time, PermanentExperience:data consulting: 3 years (Preferred)	 - Sydney NSW	Senior Data ConsultantKloudPPL - Sydney NSWFull-time, Permanent	Senior Data Consultant
666	"Salary Package: From $81,434 - $89,889 (pro-rata) (HEW Level 6), plus 17% employer's superannuation and annual leave loading
Appointment Type: Part-time (35 hours per fortnight), fixed term until 31 December 2020
Macquarie University (North Ryde location)
The Role

The Administrator, Research Centre, will work broadly under the guidance of the Macquarie University Node Manager and Chief Investigator to ensure the smooth functioning of the day to day operations of the ARC Centre of Excellence for Engineered Quantum Systems (EQUS), and associated activities.

Working with a group of academic and research staff and research students, this role will provide administrative support, arrange purchasing, collect data and prepare reports on research activity and finances, coordinate events and meetings, assist in preparation and oversight of marketing materials (including website and social media) and act as a point of contact for IT and facility management within the group.

About You

Your previous experience working in a multi-faceted administration role is an advantage and you thrive working in a deadline driven environment. You are able to build rapport quickly and your collaborative approach to work will enable you to create strong relationships with your colleagues.

Your keen eye for detail will enable you to ensure the highest quality support to the research centre.

About Us

The ARC Centre of Excellence for Engineered Quantum Systems (EQUS) builds on seven years of previous funding through the Australian Research Council Centre of Excellence scheme. From 2011-2017, our first centre carved out a niche among the world's top players. That position will allow us to compete in the next phase of research and technological transformation as quantum machines and systems begin to emerge.

EQUS will build sophisticated quantum machines to harness the quantum world for practical applications. Our Centre will pioneer the designer quantum materials, quantum engines, and quantum imaging systems at the heart of these machines. We will solve the most challenging research problems at the interface of basic quantum physics and engineering, and work with partners in industry to translate these research discoveries into practical applications and devices. Our capacity building programs will train a new generation of scientists in cutting-edge fundamental research, innovation, and entrepreneurialism, and ultimately have a major impact on Australia’s high-tech economy. More information about EQUS can been found at www.equs.org.

To Apply

To be considered for this position, please apply online and attach your resume and a separate cover letter (no more than 2 pages) that outlines how you meet the selection criteria below:

Demonstrated experience in a complex administration role, preferably in a University environment;
Demonstrated working knowledge of finance and budgeting principles in conjunction with a solid track record in administrating budgets and preparing reports;
Experience in managing a social media presence as part of a marketing strategy and demonstrated communication and events coordination;
Demonstrated skill and experience in managing multiple competing tasks within strict deadlines;
Proven ability to communicate effectively with a diverse range of internal and external stakeholders
Demonstrated initiative in identifying and recommending administrative process improvements.
For further information regarding this role please view the position description.

Enquiries: Emma Hastings, Department Manager on emma.hastings@mq.edu.au or phone on 02 9850 8911

Applications Close: Sunday, 21 October at 11:55pm AEST

Macquarie University is committed to Equity, Diversity and Inclusion. We value individual difference and recognise the strength of a vibrant, diverse and inclusive workforce where the backgrounds, perspectives and experiences of our staff are a driving force for collaboration, innovation and impact.
We work to ensure genuine equality of opportunity for people regardless of their gender, age, cultural background, sexual orientation, gender identity, disability and/or family status, and we encourage you to apply for a position at Macquarie University."	 - Macquarie University NSW	Administrator, Research CentreMacquarie University46 reviews - Macquarie University NSW$81,434 - $89,889 a year - Part-time	Administrator, Research Centre
667	"Data Engineer
Sydney, CBD

Would you like to work for a fast paced start-up looking to disrupt the healthcare industry with Artificial Intelligence and Machine Learning?
Do you have great curiosity, an inquisitive nature and want to challenge the status quo? Then this could be the role for you!

Our client is recruiting for a confident critical thinker that can jump into many different problems and situations and come up with tactical recommendations. This is an awesome opportunity where you will have to think creatively to find different solutions working for a company that are truly giving back to society by revolutionising access to the healthcare industry with their AI technology. You will get the opportunity to work alongside a highly talented team of scientists, clinicians, mathematicians and engineers building next generation reporting and analytical solutions.

The role

Building the next generation of reporting and analytical solutions
Building entire ETL process for new data imports
Bringing data from different data sources and performing data modelling in order to streamline data.
Use of relational, NoSQL, file system and graph databases for work

Requirements
At least 2 years’ business experience in BI / Data Engineering
Proven experience in a fast-moving environment
Experience of building end to end processes for reporting, from inception of idea, through to ETL and finally
analytical solution delivery
Background in Mathematics, Physics, Computer Science.
Strong knowledge of SQL, relational databases, NoSQL, column store and schema design
Experience with libraries like Selenium, BeautifulSoup, Scrapy etc.
Knowledge of at least one of them following: PowerBI, Tableau, Qlikview or similar
Experience and knowledge of web analytics platforms such as Google Analytics, Appsflyer or Mixpanel
Strong Programming experience in Python
Expert in Graph Database
Who fits the role?
We need someone who is invigorated by delivering impact – and seeing the tangible effects.
You need to want to make change now – this is less about creating an incredible strategy that will be implemented
over the next 5 years, and more about processes that can change the business in the next 6 months.

Nice to have
Experience working in a fast paced start-up culture
Experience in working in a Dev Ops environment
Experience in Stream processing or Machine Learning
Experience of Cloud environments
Self-starter who is capable of hitting the ground running
Natural team player who enjoys working collaboratively with colleagues
Organized and pro-active, with strong attention to detail
A natural team player, who enjoys working collaboratively with colleagues
Flexible and adaptable, with a “can do” approach and solid problem-solving skills
Heavily Focused on delivery, with a passion for quality and innovation"	 - Sydney NSW	Data EngineerTalenza - Sydney NSWPermanent	Data Engineer
668	"Company

This Aussie business is one of the fastest growing tech companies in the world. It is heavily funded and is touted as the ‘next big thing’, working with over 2,000 brands, most of which you use yourself (and you may be reading this ad on one of their platforms).

Due to its growth curve, this company is currently looking for a Big Data Engineer to join their awesome team.

The Role

This is an engineering role in a very fast paced environment. The nature of the business is such that the data is very fast in volume in velocity, receiving large amounts of data every millisecond.
Ownership of the design and implementation of systems to facilitate the flow, transformation and storage of their data – building, creating and maintaining the data pipeline
Take ownership of the full technical stack, oversee the functionality of the Big Data platform Hadoop
Work on projects to improve the systems or build new systems e.g. move from batch to streaming
Build analytics tools and for data scientists and data analysts to provide actionable insights and predictive modelling for areas around customer insights, business processes and broader business objectives
Partner with executives and the leadership team to support the business' infrastructure needs and technical issues


Candidate Profile
Experience with Big Data environment working with processing technologies, distributed systems such as Hadoop, Spark
Strong programming/coding in Python, Java or Clojure
Various database types and when to use them e.g. MS SQL Server, Postgres, Redshift, DynamoDB or MongoDB
Experience in an Agile environment"	 - Sydney NSW	Big Data EngineerEvolution Recruitment Solutions - Sydney NSWPermanent	Big Data Engineer
669	"Data Scientist
$100k-$130k + Super + 10% Bonus
Sydney CBD - Permanent
A rapidly growing data science function that supports a range of key strategic initiatives focused on helping the business optimise customer communications; experience and product development. As such, they are in a growth phase and are looking for top tier candidates ideally with varied experience levels in customer analytics and insights.

The scope of the data scientist role consists of leveraging large customer data to build data science processes that enable the development of enhanced of understanding customers' behaviours and needs; using this to identify and pursue opportunities for growing customer engagement and profitability.

You'll Experience -

Preferably post-graduate qualifications in statistics, mathematics, or a related discipline
Proven experience of applying data science techniques within a commercial environment to consistently drive towards delivery of strategic goals
A deep understanding and working experience of statistics modelling and machine learning using R and/or Python or SAS
Significant experience working with large and complex customer databases and applying machine learning to solve business problems
Strong SQL skills, and an ability to extract, manipulate and extract insights from large volumes of data
The ability to think pragmatically, critically and commercially and apply your strong technical skillset to real world problems
Working closely with colleagues across marketing, commercial and IT to drive successful outcomes
Proactive and passionate about identifying opportunities and driving change
The ability to work in a fast and agile manner
If you are interested in applying or having a chat about this role then please e-mail a copy of your CV to Andreas.mead@hudson.com or call 0282 332 346"	 - Sydney NSW	Data ScientistHudson185 reviews - Sydney NSW$100,000 - $130,000 a year - Permanent	Data Scientist
670	"MORE ABOUT THIS JOB
YOUR IMPACT
Are you passionate about research and generating investment ideas? We’re looking for a professional to join our Sydney Consumer sector team, to work with their team to develop valuable insights and investment ideas for our clients.

OUR IMPACT
From macroeconomic forecasts to individual stock analysis, our team develops tools and insights to help shape investment strategies for clients and the firm. Our analysts work on client-focused research in the equity, fixed-income, currency, and commodities markets, mining big data that enters markets around the world each day to identify game-changing insights. You’ll be part of a team that is intellectually curious, creative, analytical, and passionate about performing market research.
RESPONSIBILITIES AND QUALIFICATIONS
HOW YOU WILL FULFILL YOUR POTENTIAL

We are looking for an Analyst to join our Equity Research team in Sydney. Principal responsibilities include:
Providing support to single stock research analysts
Building, maintaining and updating company forecast and valuation models
Analyzing market share, macro trend, and cross company and sub sector data analysis
Write research notes on companies under coverage
Working on company / sector-specific projects
Conducting statistical analysis of economic data, fundamentals, and relevant correlations of the data
Update monthly reports and marketing presentations
Working closely with Content Management Group to ensure timely publication of research reports
Respond to ad hoc requests from clients, sales and traders

SKILLS & EXPERIENCE WE’RE LOOKING FOR
BASIC QUALIFICATIONS
University degree (finance, accounting major preferable)
1-3 years relevant work experience
Excellent verbal and written communication skills
Excellent analytical, organizational, and creative skills
Excellent skills in Microsoft Office applications (Excel, Word, PowerPoint)
Ability to work/conduct independently and with limited supervision
Meticulous attention to detail, strong analytical and organizational skills
PREFERRED QUALIFICATIONS
Strong ability to perform financial statement, business and valuation analysis
Comparable business/financial/consulting experience preferred
Demonstrated ability to think laterally and exercise good judgment
Self-starter attitude with high level of enthusiasm for equity research.
Natural curiosity, critical thinking, logical thinking
ABOUT GOLDMAN SACHS
The Goldman Sachs Group, Inc. is a leading global investment banking, securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.

© The Goldman Sachs Group, Inc., 2018. All rights reserved Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Vet."	 - Sydney NSW	Global Investment Research, Equity Research, Consumer Sector, Analyst - SydneyGoldman Sachs1,219 reviews - Sydney NSW	Global Investment Research, Equity Research, Consumer Sector, Analyst - Sydney
