	description	location	salary	title
1119	"Use your analytical skills to support sales to drive strategy and profit

Be rewarded and taken care of by a company who invests in their people

About Our Client
A global business located on the North Shore has a clear passion for its customers and their people. This Australian owned business has an impressive portfolio of renowned brands is looking for a passionate person to join their team. This business looks after their employees and provides onsite gym and personal training, onsite parking and attractive product allowance

Job Description
Reporting to the National Sales Manager your responsibilities will include but not be limited to:

Assist the Sales department with accurate analytics and reports on sales volume, value on a weekly basis
Undertake detailed analysis of sales trends, key NPDs, marketing and promotional results to enable improved efficiency in reporting and provide commercial insights in line with business strategy
Drive highly accurate analysis of gross and net profit and margin, resolve discrepancies where identified and provide analytical commentary and advice to support strategic decision making
Assist with tracking expenses spend on a monthly basis and provide insights into opportunities to reduce
Provide profitability and scenario modelling for NPD and EPD
Participate in weekly operation and sales meetings
Forecasting on a fortnightly basis
Completion of ad hoc projects as required
The Successful Applicant
The successful applicant will have 1-2 years' experience in a similar role

Experience in a sales support role who will add value through accurate reporting and value added insight
Advanced MS Excel proficiency and large ERP system as well as IRI experience will be highly regarded
Ability to build engaging relationships cross functionally across the business
FMCG or pharmaceutical experience will be highly regarded
What's on Offer
Develop your successful career in a Global business
Great company perks of onsite gym, personal trainer, in house barista, product allowance, onsite parking, flexible working culture and MORE
Inclusive and diverse team work culture
Contact:
Tiffany Duong"	 - Northern Beaches NSW	Graduate Sales Analyst - Global Pharmaceuticals BusinessMichael Page168 reviews - Northern Beaches NSWPermanent	Graduate Sales Analyst - Global Pharmaceuticals Business
1120	"Would you like to work in a dynamic and challenging environment where you will be supported to reach your potential?

The role of the Insights & Reporting Analyst is to manage South Pacific above market reporting, ensuring End Market reports, data collection tools and dashboards are generated and delivered accurately and reflects the latest available market insights using advanced Excel (including VBA) skills to provide deeper understanding of End Market and competitor in market performance.
The role should support the South Pacific SP&I manager in successfully managing, uploading and maintaining volume inputs into BPC (Excel base reporting system) for the South Pacific Markets (Papua New Guinea, Fiji Islands, Solomon Islands and Samoa).
ii. Knowledge, Skills & Experience Required: Need to align with global competency
Bachelor’s degree in business or related discipline.
Advanced excel skills including VBA.
Background in statistical and quantitative analysis, preferably within an FMCG Marketing or Supply
Strong strategic analytical abilities - identify trends, risks and opportunities, and translate these into insightful and compelling recommendations.
Ability to effectively plan, organise and prioritise
Strong interpersonal and relationship building sklills
Ability to influence stakeholders and deliver cross functionally
Good Microsoft Office skills (Word & PowerPoint)
Experience in SQL is an added advantage
British American Tobacco is one of the world’s leading multinational companies, with brands sold in over 200 markets, made in 44 factories in 42 countries.
We are proud that we are consistently among the top 5 companies on the London Stock Exchange.
Our portfolio includes our world-famous Global Drive Brands – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans – along with many other leading international brands, such as Vogue, Peter Stuyvesant and State Express 555.
Alongside our traditional tobacco business, we are also developing products that offer consumers potentially less risky alternatives to regular cigarettes. Our Next Generation Products are already leading the way in the Industry of vapour and tobacco heating devices. We continue to develop a solid portfolio of consumer solutions which already include well known global brands like Vype, glo and Voke."	 - Sydney NSW	Insights and Reporting Analyst - SydneyBritish American Tobacco1,430 reviews - Sydney NSW	Insights and Reporting Analyst - Sydney
1121	"The Company

Our client is a leading ASX listed technology group with a growing global presence and a strong reputation for excellence in the industry. Ongoing expansion has created an opportunity for your brilliant analytical skills. This exceptional role provides a rare chance to make your mark on an elite company and enjoy all the professional advantages of a broad expansion of your skill set.

The Role

Here is a role that will energise and reward you. You will be responsible for a diverse range of areas including providing in depth financial analysis and business insights to facilitate planning and decision making. You'll also ensure compliance with Group accounting and reporting standards to enhance corporate governance and proper financial and management accounting of the IB business. Your impressive technical skills will come to the fore as you perform financial analysis on business performance and prepare for monthly business reviews, periodic forecasts and annual budgeting. Tap into your analytical skills to benchmark performance against peers and use your business insights to identify and capture process streamlining opportunities in the team's operations.

Your Skills & Experience

Degree in Accounting, Finance or related discipline.

Additional qualification - CA or CPA preferred.

Brilliant knowledge of budgeting, forecasting and management reporting in corporate environment.

Impressive business sense and presentation skills.

Proficiency in MS Excel and Powerpoint.

About you

You have massed exceptional experience to date and you're now looking to progress your career in a company that values excellence and initiative. You are a self-starter who can readily switch between tasks, and you have tremendous analytical ability to see the big picture behind the numbers.

What's on offer?

A dynamic environment that supports your development and recognises your achievements.

A fast-paced and energised work environment.

Abundant professional training and development.

Opportunities to benefit from mentorship by some of the best in the business.

Robert Half Ltd is committed to equal opportunity and we value diversity at our company. We do not discriminate on the basis of categories protected under local law."	 - Sydney NSW	Senior Financial AnalystRobert Half Australia6,884 reviews - Sydney NSW$130,000 a year - Permanent	Senior Financial Analyst
1122	"Would you like to work in a dynamic and challenging environment where you will be supported to reach your potential? An exciting opportunity has become available for a Account Analyst role to be based in our Head Office in Sydney. This role will support the Account management team in developing and executing business strategies to achieve company performance targets.

In the role of Account Analyst, your key accountabilities will include:
Support the implementation of account plans to maximise volume, profit and share performance.
Manage operational execution of Cycle Plan Activities and Projects on time, on quality, and on budget.
Review and analyse the effectiveness of account activities, providing insights and recommendations for future success.
Ensure accurate inputs and assumptions are captured to support demand planning and forecasting and deliver on targets.
Assess business performance of BATA and competitors in key accounts in order to enhance effectiveness of trade programs.
Provide administrative support to management team as required.
About You:
You should ideally possess the following attributes:
At least 1-3 years’ experience in a Trade Marketing or Analyst role
Strong numerical and analytical ability to identify trends, issues and opportunities and translate these into insightful & compelling commercial stories and recommendations
Ability to effectively plan, organise and prioritise
Strong verbal and written communication skills
Ability to build and leverage working relationships with customers and internal stakeholders
Resilience, positivity with a ‘can do’ attitude.


British American Tobacco is one of the world’s leading multinational companies, with brands sold in over 200 markets, made in 44 factories in 42 countries.
We are proud that we are consistently among the top 5 companies on the London Stock Exchange.
Our portfolio includes our world-famous Global Drive Brands – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans – along with many other leading international brands, such as Vogue, Peter Stuyvesant and State Express 555.
Alongside our traditional tobacco business, we are also developing products that offer consumers potentially less risky alternatives to regular cigarettes. Our Next Generation Products are already leading the way in the Industry of vapour and tobacco heating devices. We continue to develop a solid portfolio of consumer solutions which already include well known global brands like Vype, glo and Voke."	 - Sydney NSW	Account Analyst - SydneyBritish American Tobacco1,430 reviews - Sydney NSW	Account Analyst - Sydney
1123	"A strategic individual who can convert data into insight and take an organisation on a transformation journey

This is an excellent opportunity for an innovative individual who is looking for their next big challenge and be part a fast growing company across Australia. The organization have taken the market by storm, seeing exceptional success and are rapidly growing.
They are looking to bring onboard a Data Analyst to play a key role across the organisation to create effective strategies & insight through the use of data. As the Data Analyst you will focus predominantly on analysis for; Marketing, Digital and Sales, working closely with stakeholders across the business.
They operate in an innovative, start up like environment so it's important you are able to wear multiple hats and are hands on. In addition, this person will be someone who is able to operate in an unstructured environment and work with the business to help define and implement processes.
This is a very excellent opportunity for someone to be the driving force for analytics and to join an innovative and exciting organotin with the autonomy and ability to truly make an impact and see the results of your work.

Skill set / experience needed:
Strong Data Analysis experience
Ability to work with C Suite
Able to create and implement strategy
Experience across Campaign Analysis
SQL experience is a massive +
Able to under data and identifying business direction through analysis of the findings
Ability to identify various consumer groups; Segmentation, Customer Trends, Value Proposition etc
Exceptional communication skills
This is an excellent opportunity for a strong individual to come into the business and really have an impact on business decisions/direction.
This role will pay upto 150,000, based on experience, for the right candidate.
Please submit your CV for a confidential discussion.
Apply Today
Please send your resume by clicking on the apply button. Your application will be assessed within 3 working days. Please note only shortlisted candidates will be contacted.
Learn more about our Sydney recruitment services: http://www.roberthalf.com.au/recruitment-agency-sydney"	 - Sydney NSW	Analytics ManagerRobert Half Australia6,884 reviews - Sydney NSW$150,000 a year - Permanent	Analytics Manager
1124	"We are looking for a Data Governance Analyst / Consultant with experience in Privacy, Risk and Governance. Join a customer focused data group with a large Insurance business in the CBD, working along side with talented data analytics and data science teams.

The Role

The purpose of the role is to support the Group in maintaining effective governance, data stewardship and quality assurance over its data and metadata assets. This includes compliance with applicable legislation, regulatory requirements, internal policies and the standards we apply to our use of data. Your contribution will primarily focus on the provision of data governance operations and analysis, data stewardship and data assurance activities, as well as associated metadata maintenance activities to support the pragmatic advice to stakeholders.

Experience Required:
Data Analyst who understand privacy law and how to classify data accordingly to privacy law.
Able to work autonomously and maintain effective communication across different business, technical and risk teams with varying levels awareness & knowledge.
Detailed and process-oriented by nature, with the ability to provide insightful analysis and pragmatic advice in a dynamic environment.
Experience with looking at the wider picture and articulate complex problems in an easy-to-understand and digestible format.
Familiarity with IP and data privacy regulations and data privacy engineering/best practice.
Experience working with Atlassian products (e.g. JIRA & Confluence).
(Desirable) Experience with data quality and data profiling tools and methodologies, SQL
Experience in Cyber Security would also be desirable
You will be responsible for Advocate & Champion Data Governance, Conduct Data Governance Assessments and Support Data Governance Team & Platform.

Please submit a CV or profile via the links below. If you prefer a confidential discussion first, you can email suganya@talentinsights.com.au"	 - Sydney NSW	Data Governance Analyst / ConsultantTalent Insights Group - Sydney NSW	Data Governance Analyst / Consultant
1125	"The Senior Digital Anlayst develops strategic insights around consumer, marketplace and yield performance for our advertising revenues and supports our advertising team.

You will work as part of the Finance, Analytics and Strategy team based in Sydney. Their team’s mission is to enable quicker and better decisions. You will be part of a global analytics community and work closely with other
analytics teams in the group.

Responsibilities:
Provide clear narrative on key drivers / anchors and their relative contribution to advertising business performance
Partner with BU leaders to tackle strategic challenges and guide strategic response via advanced analytical methods
Develop robust demand forecasts and track performance to forecast
Lead problem solving with curiosity and creativity to drive concise and actionable recommendations
Develop a deep understanding of customer, advertiser and partnership dynamics
Test and optimise pricing (in the form of programmatic advertising and listing featured pricing) to deliver optimal yield performance &amp; user experience across all user touch points and platforms
Drive sales revenue by providing robust pricing strategies through accurate pricing and inventory analysis
Set up and maintain tracking requirements to ensure that complete data sets are fed to our central data warehouse for automated reporting
Develop and maintain necessary dashboards to provide insight and drive business decisions
Job Requirements:
Minimum 5 years within the digital media analytics space
A strong academic profile with an advanced degree in Mathematics, Statistics, Econometrics, Engineering or related degree
Proven track record in distilling insights from large scale data analysis and robust predictive models
Expert level skills in Google Analytics, Google DFP, SQL, Hadoop, R/Python, Tableau, Excel and PowerPoint
Exceptional intellectual curiosity, a passion for problem solving and comfortable working w/ ambiguity
Advanced communication skills and business acumen to deliver powerful insights and presentations
Strong interpersonal skills, initiative and integrity
The ideal candidate for the position will have experience in consulting, or the equivalent, working on projects that have enabled them to develop a solid range of quantitative and operational experience.

Please apply online or email your resume to daniela@talentinsights.com.au"	 - Sydney NSW	Senior Digital Analyst/Data ScientistTalent Insights Group - Sydney NSW$130,000 - $140,000 a year	Senior Digital Analyst/Data Scientist
1126	"Immediate start - ongoing contract with view of permanency

Attractive and growing business

About Our Client
Our client is a key player in the B2B space specialising in commercial leasing of equipment and facilities. With the unprecedented growth in demand and profitability of the business, they are seeking an experienced Financial Analyst to accelerate the FP&A team into further success.

Job Description
Your role will report to the Head of Finance, your responsibilities will include but are not limited to:

Manage and conduct leases data analysis, including operational and finance reviews
Complete and assess the leases classification checklist
Identify risks in current processes and implementing necessary internal controls
Conduct portfolio yield analyses for various lease portfolios
Prepare revenue forecasts and variance analyses for new and existing business units
Perform detailed analyses and financial modelling with commentary to key stakeholders
Identity commercial insight into business opportunities and mitigation against associated financial risks
Prepare monthly management reporting packs
Present and engage with senior management and stakeholders on a reporting basis
The Successful Applicant
The ideal candidate will have:

CPA/CA qualification
Proven experience in a Big 4 organisation highly desirable
Experience in leasing standards and/or leases analysis
Business partnering and experience interacting with key business partners
Advanced in Microsoft Excel and data modelling skills
Strong analytical skills and commercial acumen
Excellent verbal and written communication skills
High attention to detail and problem solving skills
What's on Offer
Job Offer

Close to public transport
Temp-to-perm opportunity
Involvement in business strategy and decision making
Contact:
Jenny Zhao"	 - Macquarie Park NSW	Financial Analyst - Leading Commercial Leasing BusinessMichael Page168 reviews - Macquarie Park NSWTemporary	Financial Analyst - Leading Commercial Leasing Business
1127	"Long term contract with a strong possibility for extension/permanency
People oriented culture
$120k-$140k + Super
Our client is a very well-known service provider and has a rich history of success, growth and profitability. The environment and culture are very open, and they are able to offer flexibility, a work/life balance and stability.

An exceptional opportunity has arisen for a Senior Financial Analyst to join the newly created finance team. Working closely with the Head of Finance and Group Manager, you will have a variety of responsibilities including:

Preparation of budgeting and forecasting
Providing operational decision-making support to management
Producing market insights and performance analysis
Business partnering and engaging with key finance stakeholders
Undertaking consistent and timely monthly actual reviews
Ad hoc business projects analysis
To be considered for this role, you will be CA/CPA qualified and have a minimum of 5 years’ post qualified experience in commerce. You must have strong excel/financial modelling skills and have experience working in complex businesses before.

You will also have outstanding interpersonal skills and must be able to communicate effectively at all levels.

If you are interested, please apply to this ad or email your resume to yang.chen@lawsonelliott.com.au quoting reference YC5372."	 - Sydney NSW	Senior Financial Analyst – Immediate startLawson Elliott - Sydney NSW$120,000 - $140,000 a year	Senior Financial Analyst – Immediate start
1128	"VP Senior Business Analyst
Singapore
Leading Financial Services Organisation
VP, Senior Business Analyst Big Data - Singapore

We are looking for a Senior Business Analyst to join the Big Data Analytics Centre for one of our banking clients based in Singapore.

You do not need to have working rights for Singapore. A working visa will be provided and is likely to take only one or two weeks to turn around.

In this role you will be part of the Big Data Analytics Centre, and will aim to deliver new insights and bring analytical practices to life through data visualisation, intuitive dashboards and data modelling to support the adoption of analytics into the decision making process across the entire organization.

This is a unique role where the right candidate will be able to make a significant and visible contribution within a short period of time.

Your responsibilities:

Manage, build and deliver analytical solutions including dashboards to help businesses leverage their internal data assets for strategic decision making. Hands-on development of data models and visualisations will be required.
Represent the Analytics Centre of Excellence to cross train team members, business users, and ensure business user adoption of analytics and supported tools.
Support business users and senior management through use of data analytics and also in deployment of data analytics capabilities.
Analyse data for portfolio managers to assist in the formulation of recommendations to deliver results against profitability and growth targets
Provide consultative support to stakeholders and senior management in understanding data trends, patterns and insights on our customers and business operations.
Drive innovation initiatives under the business leadership teams guidance and directives.


Requirements:

Degree in computing or science discipline (e.g. Computer Science, Engineering, IT)
Min 6 years working experience in Analytics or Business Intelligence functions
Hands on experience in Hadoop and/ or Teradata is highly desirable
Knowledge of big data ecosystems (e.g. Hue, Hive, Impala), SQL, data warehousing, and data modelling
In depth knowledge of banking products and the overall industry
Ability to work and thrive in a dynamic, team-oriented environment
For further information on this role or to confidentially apply, please contact Will Reemer on 02 8227 9200 or apply directly via the Apply for this job button. Only WORD FORMAT resumes will be accepted."	 - Sydney NSW	Senior Business Analyst - Big Data - SingaporeEthos BeathChapman - Sydney NSW	Senior Business Analyst - Big Data - Singapore
1129	"We currently have an exciting role within our IT Internal Audit function in Sydney. This is an excellent career opportunity for a junior technology risk / assurance / audit professional looking to gain exposure across a broad range of business areas in which Macquarie operates.

As a member of the team, you will be involved in the planning, delivery and reporting of audits using Internal Audit agreed methodology and professional standards across the group worldwide, with a focus on information technology risks for core and business-specific systems.

You will identify key information technology controls for testing and work collaboratively as a team to determine the test strategies and have them executed. Through the tests, you will identify control weaknesses, provide insights to areas of improvement, generate the audit reports and track the resolution of issues.

If you are an IT risk professional with a background in internal or external audit, risk management, information systems or operations, this could be an exciting next move into a role where it will offer you the platform to build on your knowledge of IT standards and key regulations in an organisation that facilitates career development and growth. Having excellent communication skills with the ability to build relationships at all levels will be essential and qualifications in information systems, operations or accounting are highly regarded (e.g. CISA, CA)

If this sounds like you then please contact Thomas Rogers at Thomas.rogers@macquarie.com / 02 8232 3233 to apply and for more information.

Risk Management Group is an independent, centralised unit responsible for ensuring all risk across Macquarie are appropriately assessed and managed. Its divisions include Credit, Prudential, Capital and Markets, Market Risk, Operational Risk, Compliance, Quantitative Applications and Internal Audit.

Macquarie understands the importance of diversity and inclusion - our long history of success has come from being different. At Macquarie we value the innovation and creativity that diversity of thought brings. The one thing we all have in common is our focus on high performance. If you're capable, motivated and can deliver, we want you on our team.

We facilitate a range of flexible working arrangements within our teams. Talk to us about what flexibility may be available.

Find out more about Macquarie careers at www.macquarie.com/careers"	 - Sydney NSW	Analyst/Senior Analyst - IT AuditMacquarie Group Limited143 reviews - Sydney NSW	Analyst/Senior Analyst - IT Audit
1130	"Human Resources Senior Analyst/Manager

About the Division

AMP believes our people are the most important factor in our success. As a team, People and Culture (HR) works to create business advantage through our people and will have high-quality leaders and workplace culture that drives business performance

We will have depth of great talent at all levels of the organisation, plus industry leading talent in critical roles. We will develop existing capabilities, while growing new capabilities to take advantage of changing environments and work together to achieve excellence in strategic insight, technical P&C capability and operational efficiency.

About the role

Sitting within our Human Resources Analytics team you will manage and deliver the analytics outcomes required by the organisation including value-add People & Culture insights to AMP leadership

Main focus area:

Manage and deliver key insight creation processes, including the quarterly People Insights approach.
Interpretation of customer needs into analytics deliverables including workforce management theory into Scorecards, Analysts Tests and Data queries
Scoping, planning, delivering and communicating of Analytics tests to AMP business
Development of data models
With your tertiary qualifications in the related discipline and business consulting and partnering experience what we also look for in you:

Ideally at least 5 years’ experience in an Analytics or Statistical role specifically designing, planning and delivering Analytics outputs
Analytical mindset, knowledge of workforce management practices and an ability to scope projects in terms of data types and statistical methods used
Statistical knowledge eg correlations, t-tests, multivariate plus advanced Excel skills and experience in R
Ability to translate data into insights with highly developed written, verbal, report writing and presentation skills
Data modelling and scenario analysis
Excellent prioritising and time management skills with exceptional attention to detail
Ability to build and maintain collaborative working relationships.
Working for AMP
Working for AMP means being part of a company that values diverse thinking, encourages collaboration and promotes innovation. It’s an environment that offers challenging and exciting work as well as opportunities for professional growth. We’re flexible enough to allow you to make the most of your life, both professionally and personally.

Wellbeing & Benefits
As a company that values wellbeing, we offer a range of great benefits to support you financially, professionally and personally. These include access to a wide range of flexible working options including the ability to purchase extra leave, retail discounts, onsite wellbeing centre including a gym (Sydney and Parramatta Office), Employee Assistance Program, competitive home loan rates, leading superannuation contribution, discounted financial advice and personal insurance.

For more information or to obtain a detailed Job Description please contact Milica Radomir on 02 9257 5036"	 - Sydney NSW	Human Resources Senior Analyst / ManagerAMP Limited164 reviews - Sydney NSWFull-time, Permanent	Human Resources Senior Analyst / Manager
1131	"We are looking for a talented SOCIAL MEDIA MANAGER to join an award winning Integrated Communications Agency in Sydney on a 6 week contract with the potential to lead to a permanent position.
Your responsibilities will cover social media research, strategy, campaign & content creation, execution, monitoring and reporting. Working alongside the digital lead, leadership team, clients, suppliers, creators, analysts and other agencies. You will develop and implement creative and highly measurable social media marketing strategies and programs that integrate with PR, Marketing and Advertising campaigns. Create timely and engaging content optimised to each platform and its intended audience. Identify the costing of influencers and social content creators to create compelling social content. Provide detailed monitoring and reporting for client and agency on an ongoing basis
DESIRED EXPERIENCE:
3+ years experience within social media marketing or digital media
Demonstrable social network experience and social analytics tools knowledge
Adequate knowledge of web design, web development, CRO and SEO
Excellent digital strategy / analysis with a bias to human insights
Understanding of the social creator and influencer space
Experienced in social media monitoring and analysis
Proactive client relationship management
Organisational/ Time management skills
INTERESTED? If the above roles sound like a match for you, please contact Nicola– 02 8973 1506 / nstelfox@vitamintalent.com.
KNOW SOMEONE SUITABLE? Please feel free to share / forward this role. We have a great referral bonus and can hook you up with $$ for anyone you refer that we place into this (or other) roles."	 - Sydney NSW	Social Media ManagerVitamin T20 reviews - Sydney NSWTemporary	Social Media Manager
1132	"Immediate start

Market-leading company

About Our Client
My client is an ASX listed media organization that has seen year on year growth. They are now seeking a business analyst to join their corporate team and provide detailed analysis and meaningful insight to support the business.

Job Description
Reporting insight and commercial analysis
Budgeting & forecasting
Create business models
Financial modelling
Variance analysis
Monthly financial & KPI reports
Business partnering with Finance Managers, Directors, etc
Continuous improvement of business processes and procedures
The Successful Applicant
The ideal candidate will have worked as an analyst with 3-5 years of experience with demonstrated financial forecasting and budgeting capabilities. You will possess excellent written & verbal communication skills and proven ability to influence senior stakeholders. Prior experience in media or an ASX listed business would be a plus but not necessary.

What's on Offer
Commercially focused role
Career progression opportunities
ASX listed business
Contact:
Angeline Chow"	 - Sydney NSW	Business Analyst | Media | ASX listedMichael Page168 reviews - Sydney NSWPermanent	Business Analyst | Media | ASX listed
1133	"North Ryde location

Long term contract

About Our Client
Our client is a market leading global medical equipment manufacturer with a focus on providing people with the most advanced solution to empower and improve wellbeing. A key player in the medical equipment industry and with consistent growth in recent years, they are actively seeking an experienced Pricing Analyst to provide analytical insight across different business units.

Job Description
Reporting to the National Manager Pricing & Analytics responsibilities will include, but are not limited to:

Identify, evaluate, negotiate and manage new business opportunities to extend and develop the company's customer and profit base
Maintenance of multi-layered pricing elements within the ERP and CRM systems
Ensure SOX compliance within all pricing elements of customer contracts
Develop and implement pricing automation tools and systems
Ensure consistent pricing strategies across all customer segments to mitigate conflict and margin risk
Identify, design and develop business process improvement projects
Complete ad-hoc projects, as required
The Successful Applicant
The ideal candidate will have:

Proven experience in commercial analysis and pricing analytics, essential
High proficiency in ERP systems and MS Excel, essential
Experience working in a large business dealing with complex, multi-layered pricing strategies
Strong communication and engagement skills
Understanding of market trends, margin analysis and profitability applications
Understanding of commercial analysis and decisions within FMCG and retail
What's on Offer
Competitive remuneration package
Critical role in supporting business strategy and operations
Contact:
Jenny Zhao"	 - North Ryde NSW	Pricing Analyst - Global Medical Devices BusinessMichael Page168 reviews - North Ryde NSWTemporary	Pricing Analyst - Global Medical Devices Business
1134	"Would you like to work in a dynamic and challenging environment where you will be supported to reach your potential?

The role of the Insights & Reporting Analyst is to manage South Pacific above market reporting, ensuring End Market reports, data collection tools and dashboards are generated and delivered accurately and reflects the latest available market insights using advanced Excel (including VBA) skills to provide deeper understanding of End Market and competitor in market performance.
The role should support the South Pacific SP&I manager in successfully managing, uploading and maintaining volume inputs into BPC (Excel base reporting system) for the South Pacific Markets (Papua New Guinea, Fiji Islands, Solomon Islands and Samoa).
ii. Knowledge, Skills & Experience Required: Need to align with global competency
Bachelor’s degree in business or related discipline.
Advanced excel skills including VBA.
Background in statistical and quantitative analysis, preferably within an FMCG Marketing or Supply
Strong strategic analytical abilities - identify trends, risks and opportunities, and translate these into insightful and compelling recommendations.
Ability to effectively plan, organise and prioritise
Strong interpersonal and relationship building sklills
Ability to influence stakeholders and deliver cross functionally
Good Microsoft Office skills (Word & PowerPoint)
Experience in SQL is an added advantage
British American Tobacco is one of the world’s leading multinational companies, with brands sold in over 200 markets, made in 44 factories in 42 countries.
We are proud that we are consistently among the top 5 companies on the London Stock Exchange.
Our portfolio includes our world-famous Global Drive Brands – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans – along with many other leading international brands, such as Vogue, Peter Stuyvesant and State Express 555.
Alongside our traditional tobacco business, we are also developing products that offer consumers potentially less risky alternatives to regular cigarettes. Our Next Generation Products are already leading the way in the Industry of vapour and tobacco heating devices. We continue to develop a solid portfolio of consumer solutions which already include well known global brands like Vype, glo and Voke."	 - Sydney NSW	Insights and Reporting Analyst - SydneyBritish American Tobacco1,430 reviews - Sydney NSW	Insights and Reporting Analyst - Sydney
1135	"Develop and deliver insights utilising robust analytical, data, modelling and segmentation methodologies. Bring your mix of business and technical skills, delivering meaningful and actionable insights and reports for a variety of audiences.
What’s the role?
Deliver meaningful and actionable insights
Present key insights around customer, marketing, business and risk applications to senior stakeholders and non-technical audiences
Manipulate and analyse large data sets
Comprehend overall business objectives, what we are trying to achieve and how to get there
Who are you?
Tertiary qualifications in relevant discipline such as Statistics, Data Science, Computer Science, Economics, Engineering, etc
2-3 years commercial experience within an analytics capacity, with strong commercial knowledge to solve key business problems such as driving sales, customer retention, and marketing optimisation
Proficiency in R, Python, SQL, and Tableau, with a strong foundation in data manipulation and statistical analysis/modelling
Ability to think critically, commercially and pragmatically, and apply your strong technical skill-set to business problems
Ability to articulate complex analytical requirements and findings into concise and actionable communications
Strong interpersonal skills, ability to collaborate and build solid working relationships
What’s in it for you?
Supportive and friendly environment. We encourage innovation, collaboration and creative thinking. Fun, fast-paced and excellent opportunities for growth and development.
Lucrative salary
Flexible working arrangements
Discounted health care
Employee discount with multiple brands including BMW, Qantas, Apple, Samsung etc
On-site gym and wellbeing centre
Who are we?
We are Australia’s number one and most influential media organisation with more than 150 prestige brands across news, sport and lifestyle. Each month more than 17 million Australians choose to consume news and information from our digital and print products – more than any other media group in Australia.
Where do I sign?
Apply now or for more information on careers at News Corp Australia visit www.newscorpaustralia.com/careers"	 - Sydney Central Business District NSW	Insights AnalystNews Corp Australia66 reviews - Sydney Central Business District NSWPermanent	Insights Analyst
1136	"Would you like to work in a dynamic and challenging environment where you will be supported to reach your potential? An exciting opportunity has become available for a Account Analyst role to be based in our Head Office in Sydney. This role will support the Account management team in developing and executing business strategies to achieve company performance targets.

In the role of Account Analyst, your key accountabilities will include:
Support the implementation of account plans to maximise volume, profit and share performance.
Manage operational execution of Cycle Plan Activities and Projects on time, on quality, and on budget.
Review and analyse the effectiveness of account activities, providing insights and recommendations for future success.
Ensure accurate inputs and assumptions are captured to support demand planning and forecasting and deliver on targets.
Assess business performance of BATA and competitors in key accounts in order to enhance effectiveness of trade programs.
Provide administrative support to management team as required.
About You:
You should ideally possess the following attributes:
At least 1-3 years’ experience in a Trade Marketing or Analyst role
Strong numerical and analytical ability to identify trends, issues and opportunities and translate these into insightful & compelling commercial stories and recommendations
Ability to effectively plan, organise and prioritise
Strong verbal and written communication skills
Ability to build and leverage working relationships with customers and internal stakeholders
Resilience, positivity with a ‘can do’ attitude.


British American Tobacco is one of the world’s leading multinational companies, with brands sold in over 200 markets, made in 44 factories in 42 countries.
We are proud that we are consistently among the top 5 companies on the London Stock Exchange.
Our portfolio includes our world-famous Global Drive Brands – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans – along with many other leading international brands, such as Vogue, Peter Stuyvesant and State Express 555.
Alongside our traditional tobacco business, we are also developing products that offer consumers potentially less risky alternatives to regular cigarettes. Our Next Generation Products are already leading the way in the Industry of vapour and tobacco heating devices. We continue to develop a solid portfolio of consumer solutions which already include well known global brands like Vype, glo and Voke."	 - Sydney NSW	Account Analyst - SydneyBritish American Tobacco1,430 reviews - Sydney NSW	Account Analyst - Sydney
