	description	location	salary	title
1204	"We are seeking a Technical Business Analyst for a long term contract to lead data remediation activities.

The role aims to identify, and manage the closure of data integrity issues.
You will develop a framework for the definition, governance, quality, integrity, and maintenance of data artifacts that aligns to my client's data quality approach.
This will require detailed work with key stakeholders to help define their data quality requirements, business rules, data quality rules, exception reporting, and treatments for identified data integrity issues.


To be considered, you must demonstrate the following demonstrated:

Strong analytical skills with the ability work with multiple large data sets.
Demonstrated knowledge of techniques and experience in leading data integrity remediation activities within a moderately complex business environment.
Demonstrated knowledge and experience planning, defining and documenting approaches to the analysis and remediation of data integrity issues.
Strong to advanced Excel skills for data manipulation and preparation for import.
A knowledge of SQL databases and the ability to define queries would be advantageous.
Demonstrated experience in representing the customer when dealing with third party suppliers in relation to the delivery of system improvements and fixes to address data quality issues.
Highly developed interpersonal, written and oral communication skills as demonstrated by experience in communicating with and presenting information to both business and information technology stakeholders.
Demonstrated ability to work in a team environment with limited direction, and deliver high quality results within required timeframes in a complex, sometimes ambiguous and dynamic environment.
Reference: M33"	 - Melbourne VIC	Technical Business AnalystFinite IT - Melbourne VICContract	Technical Business Analyst
1205	JD: Mandatory skills: BI Lead Engineer and BI Business Analyst with a proven history in Business Intelligence and Data Warehouse agile delivery, with demonstrated skills leading a technical team of 7-10 engineers, BI Architecture foresight and Design functional but innovative solutions. The candidate must be an effective communicator for a combined business, technical and leadership audience. Equally important is a self-motivator which will drive the team technical competency, and as an active contributor towards the BI design competency with depth and breadth of experiences within all roles of a delivery lifecycle (Analyst, Designer, Developer and Tester).The skill set would include: Stakeholder engagementLeadership skills in guiding a team of technical engineersDemonstrate architectural and engineering concepts to design a solution that meets design principlesExperience in complex system environmentsE2E layered Data Warehouse design experience working with multiple type of source systems (cloud, relational db, files [csv/xml]) to presentation tools (Tableau, OBIEE)Normalized modeling of ODS/Enterprise layer of a DW solutionDimensional modeling of the presentation layer (RDBMS) of a DWConceptual data modeling for communicating data conceptsExpressing dimensional models in a Kimball Bus MatrixSpecifying Data mappings for ETL developersExperience with a data modeling tool such as Erwin or InfoSphere Data ArchitectData ProfilingWorking knowledge in MPP data warehouse technology (IBM Netezza will be highly regarded)Experience in IBM Datastage and Infosphere suite of productsTelco background (Not mandatory but will be highly regarded)Critical thinking and logical reasoningAgile experience (SAFe)Good to Have Skills:  Telco backgroundInterested candiadtes please call - +61-2-8310-7823Job Type: Contract	 - Melbourne VIC	Business Intelligence Lead EngineerIT Alliance Australia - Melbourne VICContract	Business Intelligence Lead Engineer
1206	"Innovative Research/Technology Agency
Expansion in clients
Melbourne Based
Senior Scripter/Programmer & Analyst - Strategy and Research Firm!

Innovative Research/Technology Agency
Huge expansion in clients
Melbourne location!

This company is young, fresh and forward thinking. It is one of the most innovative Research/technology agencies in Australia. It has future proofed itself by moving with the times and creating a new approach to research, centred on online communities. The company conducts both online and offline research - both qual and quant - and their methodologies (including mobile research) enable consumers to upload rich media at the touch of a button.

The company does not stop at delivering the research, they also develop creative ideas and output for their clients (based on the insight from their research) and they also partner with a social media agency, giving them further capabilities to offer to clients.

The Role

As the Senior Analyst, you will enable the successful delivery of bespoke online questionnaires from scripting through to data collation.

You will be required to project manage online surveys including scripting, sample management and data analysis as well as provide advice to the research team on questionnaire programming functionality.

You will have:

Circa 3-5 + years' experience as a Data Analyst or similar (Experience within Market Research/Knowledge highly desirable)
Experience with Scripting online survey questionnaire forms (Sawtooth or equivalent, online scripting programming experience required)
Experience preparing data collected through cross tabulations or as Q ready files. (SPSS and Q experience is a must)
Manage external panel suppliers when required for data collection
Work to timelines to ensure projects are profitable
Setup, launch and manage recruitment for Online Communities
Use your technical skills to support the improvement and efficiency of the platform and online communities
Provide training support to other programmers when required

This role is only open to Australian citizens or residents with the right to work in Australia

For further information please call Rosie Cantwell quoting reference #33678 or email, alternatively please apply below.

Not quite right for you? I am a specialist Market Research and Insights recruiter working in this niche space. If you are a market research professional but this role is not quite right for you I would still welcome the opportunity to talk to you about how I can assist you with your next career move either now or in the future. For a confidential chat - please call Rosie on 02 9270 2679 or please apply stating your interest in any research roles in your cover letter
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Melbourne VIC	Senior Scripter/Programmer & Analyst - Strategy and ResearchBluefin Resources - Melbourne VIC	Senior Scripter/Programmer & Analyst - Strategy and Research
1207	"Join a leading Australian financial institution
Be part of a hybrid team - Data Engineers and Data Scientists
Full Time Role based in Melbourne CBD.

A leading Australian Financial Institution is currently seeking an experienced Data Scientist with previous experience as a Data Engineer, who is passionate and enthusiastic about data and how it can be used to build real value for the company. They are on a journey to create a hybrid data science and data engineering team, to bring the control of a structured data warehouse for corporate and regulatory reporting together with the fast evolving world of analytics.

Reporting to the Head of Data Science and Data Engineering, you will be collaborating with a team of highly skilled Data Engineers and Data Scientists to design high-quality data stores and analytical platforms to build advanced analytical models across the business.


Key Responsibilities

Address and solve complex business issues using large data sets
Develop advanced analytics model, including the preparation and reconciliation of data, feature engineering and creation of dashboard visualisations
Perform offline and online experiments, with a focus on the digital channels
Implement batch and streaming ETL (Extract, Transform, Load) processes
Engineer/Prototype/Industrialise data assets and platforms needed for analytics

Key Skills

Experience of SQL and NoSQL
Advanced Analytical Modelling in a business context (e.g. Machine Learning)
Technical experience in programming in Python, R and statistical packages (R, SAS)
Commercially and Tech curious
Experience in Data Engineering (highly advantageous)

This is an excellent opportunity to work in an agile environment to deliver high-quality analytical solutions, data assets, tools and insights.

For more information, please call Corrin on 03 8330 5003.
IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.

http://www.bluefinresources.com.au/privacy-policy"	 - Melbourne VIC	Data Scientist/EngineerBluefin Resources - Melbourne VIC	Data Scientist/Engineer
1208	"A well known enterprise-level entertainment company who has undergone a recent merger are looking for a highly experienced business analyst on a 6 to 12-month contract basis to be part of a major online customer system enhancement.
The focus will be to improve the customer journey primarily in digitalisation and improving the customer experience across retail venues. Your role will be an integral part of improving the system and ensuring the integration are working in-sync across the organization.
To be successful in this role, you will have:
Extensive experience with integration projects
Exposure to online customer systems enhancement
Retail projects experience
Exposure to agile and waterfall working methodologies.
Experience in development of business requirements and data analysis
Creation of proof of concept and in-venue enabling
Strong knowledge of Jira and creation of use-case stories
Experience in process mapping and analysis
This role is initially a 6-month contract with a high chance of an extension for up to 12 months, so it is a good time to join a company that continues to grow.
If you fit the description above, then we would like to hear from you. Please apply now and attach your resume via the link provided.
At Randstad, we are passionate about providing equal employment opportunities and embracing diversity to the benefit of all. We actively encourage applications from any background."	 - Melbourne VIC	business analystRandstad11,823 reviews - Melbourne VICTemporary	business analyst
1209	"This well-established Australian energy retailer is committed to maintaining an exceptional customer experience through an enviable period of high growth. Currently undergoing a period of positive evolution, the organisation is implementing proactive strategies to effectively position itself for the changing dynamics within the sector. With an outstanding leadership team, the organisation has a strong culture and a commitment to career development.
The Senior Pricing Analyst is responsible for the pricing function and will be supported by a pricing analyst. This will include full ownership of electricity, gas and solar pricing models and key price change events. Working closely with the Commercial Finance Manager, the appointee will ensure the business is well prepared for any market changes and adapt the modelling appropriately, such as power of choice metering and demand pricing. Assisting the General Manager of Sales and Marketing with product proposals, the position will assess commercial costs and benefits, and identify new products to contribute to profitable growth.
A highly motivated self-starter, you work autonomously and form strong professional relationships. As an experienced pricing professional, your skills have ideally been honed in the energy sector. However, those with experience gained with financial services or telecommunications will also be considered. Your highly analytical mindset, and advanced Excel and intermediate SQL skills, enable you to work confidently with complex spreadsheet and financial models. You manage and prioritise high-volume workloads efficiently and enjoy adding value through strategic and commercial business partnership.
For more information, please contact Simon Blowman at SHK Executive on +61 3 8620 8082 or apply online quoting reference JO-1808-26553.
#LI-SB1"	 - Melbourne VIC	SENIOR PRICING ANALYSTStaite Henningsen Klein (SHK) - Melbourne VIC	SENIOR PRICING ANALYST
1210	"We seek to employ senior researchers with competitive research track records and a demonstrated ability of building relationships with industry, and a track record of working across disciplines, contexts and sectors. The Fellow will partner with industry to develop new projects, lead development of a major research program at CNeW, and help build CNeW into a world-class initiative focused on the future of work. We are open to the specific research focus provided the outcomes deliver real impact to our partners and to society, in line with the Centre’s objectives.

As a Senior Research Fellow, you will work as part of, and help grow, a diverse team of experts across learning, future of work, data analytics, exponential technologies, network analysis, systems thinking, business model innovation, and learning and knowledge strategies for organisations.

About CNeW
CNeW aims to build a team of visionary, researchers, analysts and thought leaders. We develop learning solutions that empower people and organisations in a time of rapid digital transformation.

The Centre explores projects with industry (SMEs to large corporates), government and other organisations, for example to: investigate how new value is being created arising from digital disruption and the impact on work; invent new learning processes for the future of work; explore how learning and work can be better integrated; develop ways that learning can be advanced across organisations in rapidly-changing environments.

About you

To be successful in the role, you will have:

A PhD in an area relevant to the Centre’s research into the future of work: such as learning, technology and innovation
Demonstrated experience in contributing to high quality research of national or international significance in at least one of the areas of: learning, technology and innovation
An understanding or interest in the following:
Emerging futures of work, such as: Industry 4.0 and digital transformation; the freelance economy, e.g. “expertise as a service”; and agile organisations
The pace and disruption of technological change
Workforce transformation across an organisation
The role learning plays in knowledge creation

Benefits

Private health insurance discounts
Weekly yoga and pilates classes
Discounted annual Myki cards are available to Swinburne staff.
Salary package your car parking, superannuation and vehicle lease plans. It can help you get the most value from what you earn.

Further information and how to apply
The diverse culture within Swinburne is a source of strength. We are proud to be recognised by the Workplace Gender Equality Agency as an Employer of Choice for Gender Equality 2018 and of key initiatives such as our Pride@Swinburne Strategic Action Plan and our Reconciliation Action Plan which are integral components of our 2025 vision to be world class university creating social and economic impact through science, technology and innovation. Swinburne has also received the Victorian “High Commendation” Multicultural Excellence Award (Business Category).

To view the position description or to start an application click on 'apply' at the bottom of this page and submit a resume, cover letter and response to the Key Selection Criteria, as listed in the Position Description.
Please do not email or send paper applications, all applications must be submitted online.

For further information about CNeW, please visit:
https://www.swinburne.edu.au/new-workforce/

For further information about the position, please contact Sean Gallagher on sgallagher@swin.edu.au.

If you are experiencing technical difficulties with your application, please contact the Recruitment team on staffrecruitment@swin.edu.au

Should you require further support for an interview due to special needs or consideration, please contact our Diversity Consultant, Dr. Walter Robles, on inclusion@swin.edu.au, or our Aboriginal and Torres Strait Islander Employment Officer, Sherrin Trautmann on DeadlyCareers@swin.edu.au.

Applications close at 5pm, Tuesday 6th November 2018."	 - Melbourne VIC	2 x Senior Research Fellow - Centre for the New Workforce (CNeW)Swinburne University of Technology44 reviews - Melbourne VIC	2 x Senior Research Fellow - Centre for the New Workforce (CNeW)
1211	"The Role

We are seeking a Senior Analyst -- Tableau Expert with one of our client. You will be supporting the delivery of analysis of operational data and insights into the behaviour and performance of workforce and partners.

The Company

This is a leading telecommunications, construction and engineering organisation, at the forefront of their industry.

Responsibilities

Translate information into clear and concise messaging that address the key communication purpose

Consistent and repeatable practices that deliver intelligence to drive improved performance, quality and efficiencies.

Visually represent information in an effective manner, creating consistent and clear messaging that is easily understood and enables informed decision making.

Develop new frameworks and approaches to presenting critical information to ensure that delivery of pillar operations is of a high standard

Skillset Required

5+ years' experience in telecommunication industry or similar experience in large infrastructure systems

3+ years' experience in analysis and data management and reporting

Experience in BI Tools like Tableau visualisation software to ensure high quality and standard of deliverables

Advanced MS Excel, PowerPoint, Word, Primavera P6 (or similar), MS Project, Access

You have a demonstrated ability to mentor and train staff, through structured coaching and delivering by example.

You have demonstrated an ability to work to tight and conflicting deadlines, and deliver results

If you have answered yes to all of the above, then please Click Apply to submit your application

Alternately, you may contact Geet on Gitanshu.sharma@programmed.com.au for a confidential discussion."	 - Melbourne VIC	AdministratorProgrammed5 reviews - Melbourne VICContract	Administrator
1212	"Requisition ID: 192061
Work Area: Consulting and Professional Services
Expected Travel: 0 - 100%
Career Status: Professional
Employment Type: Regular Full Time

COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. That’s why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because it’s the best-run businesses that make the world run better and improve people’s lives.

SUMMARY:
Do you combine knowledge of business innovation and next-generation technologies to help companies run their businesses better? Do you dream of changing what businesses can achieve and the impact they can have through the intelligent use of these technologies? SAP Leonardo Services is a dynamic new incubator entity within SAP Digital Business Services that combines business innovation, next-gen technology, thought leadership and an entrepreneurial spirit to create impact at scale for SAP customers.
“Together, we make it happen” and the unique position of being able to work on our trust in the intelligent enterprise of tomorrow using the technologies of Blockchain, Machine Learning, Artificial Intelligence, IoT and Advanced Analytics thrills us and opens opportunities like nowhere else.
At SAP, we believe in the power of collaboration and empower our employees to perform at their best in an environment that encourages free and open expression of ideas. Here, you work alongside creative thinkers and deep experts who share your interests, while turning big ideas into reality for our customers. With innovative job training, mentors to help you grow, and the flexibility to balance your work and personal life, you’re able to build your career. It’s no wonder that some of the sharpest minds from around the world are working for a company that is consistently recognized as a global top employer.
THE ROLE
SAP is currently expanding a team that provides latest machine learning technology services to customers, helping them to improve their business results based on scientific analysis of large amounts of business data and apply existing or create new machine learning models to build the intelligent enterprise.
In this role, the machine learning expert works directly with industry experts and technology experts to translate our customers’ business needs into mathematical models or provides a creative approach based on SAP Cloud offerings and will then present and deliver the solution approach to the client.
This position requires the ability to work and communicate as a part of a high-performance team in an international environment. You will bring in your customer expertise to the relevant development units to enhance the coverage of our portfolio.
As a thought leader in Machine Learning you know that learning and personal development is a must and therefore ensure that you keep track of the latest developments and share your knowledge actively with others. This is part of our obligation to help to scale the responsible delivery units after we prepared the ground for scaling.
ROLE REQUIREMENTS
For the Machine Learning / Data Scientist position we are seeking professionals with ideally 3-5 years’ work experience, with high analytical problem-solving skills.
Master’s degree or Ph.D. in Mathematics, Physics, Computer Science, Data Science
Strong in mathematics and statistics
Software development experience and application of software development frameworks
Capture customer requirements and translate them into applicable machine learning models or applications
Ability to deliver clear, concise presentations to non-scientific audiences
Willingness to participate in the sales process as a subject matter expert
High energy, clear goal orientation and strong work ethic; “can do” attitude
A natural collaborator comfortable working with a diverse range of people across geographies and organizational borders.
#SAPDBS #TogetherWeMakeItHappen

WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If you’re searching for a company that’s dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment – apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
Additional Locations: Virtual - Japan"	 - Melbourne VIC	SAP Machine Learning Consultant / Data Scientist - Melbourne, Sydney or JapanSAP1,786 reviews - Melbourne VIC	SAP Machine Learning Consultant / Data Scientist - Melbourne, Sydney or Japan
1213	"Job Description
Reporting to the Manager, Analytics, the Insights Analyst will perform data analysis, and design and deliver reports and insights, to inform key business decisions and actions in relation to the road safety camera program, infringement management and enforcement and other policy matters as directed.
In this role you will:
interpret available data and relevant reports, including integrating where relevant with other sources across IMES, to provide business leaders with critical and relevant insights and commentary about what’s happening and why
develop clear and effective reports and data visualisations on Victoria’s infringement system and other related subjects to meet key reporting requirements, and make it easy to use the information to make decisions
collect, compile, process, analyse and interpret data using system support tools such as MS Access, SAS and Business Objects.
As our ideal candidate, you will have:
experience using programming languages, such as SAS and SQL
efficient in the use of data visualisation tools such as Qlik and TIBCO Spotfire
Efficient in extracting and using data from multiple sources, including Enterprise Data Warehouses
self-management skills - addresses conceptual and specialist skills, using own strengths and managing weaknesses to mitigate obstacles and advance difficult or unpopular decisions that are based on a clear understanding of how outcomes should be achieved
presentation skills – leads discussions in a group setting to support a particular point of view and delivers conclusive reasoning and arguments to gain audience support.
Bachelor’s Degree in Statistics, IT or Mathematics; or other relevant qualifications and/or experience."	 - Melbourne City Centre VIC	Insight AnalystAppetency Recruitment Services - Melbourne City Centre VIC	Insight Analyst
1214	"6 Month contract
Fast paced dynamic team
Flexible work arrangements
This opportunity will see you playing a pivotal role in the provision of project support to the Student Administration teams. Your role will be varied, you will support the delivery of planned improvements ensuring the delivery of high quality service to students and your key stakeholders across the organisation. You will investigate and consult with key stakeholders to solve complex system problems, collect and analyse data and document processes as well as prepare templates and training documentation.

You will need:

Tertiary qualifications in a relevant discipline
Previous experience with end-to-end process mapping and gap analysis
Knowledge and understanding of higher education policies, procedures and legislation
Demonstrated experience in data analysis and reporting
Previous experience in project management and support
Experience in updating templates & developing training documentation
Excellent communication, negotiation and customer service skills
This is a great role for some-one who is people orientated, an open thinker and has a positive 'can-do' attitude. You will need to sustain and enhance relationships with your key stakeholder groups to ensure the successful delivery of your projects. Should you be successful you will be joining a fast paced, dynamic and professional team. Are you ready for the challenge? If so, we look forward to receiving your resume.

To submit your application in strict confidence, click the 'apply' button. Please submit your resume in ""Word"" format only. If you require further information, please contact Joanne McMullen on 03 9864 6040.

To view all Bridge Consulting job opportunities visit www.bridgeconsulting.com.au
Reference Number: JM4319_153837795802410
Contact Details: Joanne McMullen"	 - Melbourne VIC	Project Coordinator / AnalystBridge Consulting - Melbourne VICContract	Project Coordinator / Analyst
1215	"First a bit about ANZ

At ANZ, everything we do boils down to ‘why’ – our purpose – to shape a world where people and communities thrive. We're just as focused on seeing our people thrive as well as our customers. We'll give you every opportunity to develop your career.

We are responding faster to changing customer requirements, focusing on the things that matter the most, energising our people, eliminating waste and reducing bureaucracy.

ANZ has started to move to a new way of working, leveraging agile practices. To understand more about this new way of working and if this role is right for you, we strongly encourage you to take a look at The ANZ Way vimeo channel where you’ll find ‘The ANZ Way’ animation and the ‘New Ways of Working’ animation.

We have a Financial Data Analyst role available within our Simplification Centre of Expertise (CoE), where the mission is to “radically simplify our products, processes and systems to provide experiences that delight, while reducing cost and complexity”.

Our Data Analysts deeply understand the power of financial data to generate quality customer insight, manage information, identify trends and make decisions.

What might a day in the life look like?
Implement a fact-based culture throughout the bank; Fact base will contain Customer, Operational, Commercial, Market place, Regulatory inputs aligned to business objectives
Continuous generation, monitoring, presenting and conducting of 'fact-based' analysis of relevant customer insights to use at any time for the development and improvement of relevant and innovative propositions
Continuous measurement and analysis of various customer journeys
Perform data analysis within different Tribes in order to support individual missions of Squads
Generate, monitor, present and analyse relevant customer insights, costs, benefits, and risks for customers, clients and cohort products; this could include business casing, what if scenarios and opportunity sizing & assessments
Develop tools and methods to fully profile customers and customer segments
Source data from a variety of sources to combine, synthesise and analyse to generate insights
Support key data platform and/or data scheduling jobs to support insights delivery to key audiences (e.g. frontline, other tribes)
Lead, Optimise, Design and execute business interventions (customers and operational) to uplift customer engagement and business performance
What will be in your toolkit?
Strong communication and presentation skills
Hands-on knowledge and experience with tools and techniques for analysis, data manipulation and presentation (e.g. SAS, SQL, Tableau)
Analytical and inquisitive mindset to continuously improve the level of insight surfaced
Strong ability to translate data insights into practical business recommendations
Financial forecasting, analysis and planning
Strong data visualisation skills
Ability to effectively communicate to all stakeholders (technical and non-technical)
Things that I am (or strive to be!)
A team player
The customer’s biggest fan
A collaboration champion
Comfortable being uncomfortable
Continuous improvement junkie
Committed to my own and other’s growth
A problem solver
Commercially and Tech curious
At ANZ we aim to create an inclusive environment where employee differences such as gender, age, culture, disability, sexual orientation, family and caring responsibilities and religion are valued.

We work flexibly at ANZ. Talk to us and let us know how this role can be flexible for you."	 - Melbourne VIC	Data Analyst (Simplification CoE)ANZ Banking Group902 reviews - Melbourne VIC	Data Analyst (Simplification CoE)
1216	"Full time Opportunity in Auckland, NZ
Great Relocation incentives
Opportunity to be part of a national laboratory network
Our client currently has a vacancy in their Auckland office for a laboratory technician experienced in asbestos testing to join their national laboratory team. They offer a diverse range of environmental and occupational hygiene services and focused on providing clients with quality, innovative and cost-effective solutions.

Reporting to the Branch Manager, the Laboratory Technician will be responsible for ensuring delivery of accurate and timely results to both internal and external clients, by supporting the laboratory analysts, whilst maintaining and adhering to their quality systems.

Responsibilities include but not limited to:

Sample entry, preparation and reporting according to IANZ and their internal requirements in the following:
Fibre counting
bulk ID
soil preparation and analysis
Regular Laboratory testing techniques to ISO/IEC 17025:2005 (E) in accordance with IANZ.
Provide analytical and technical services to client ensuring they are informed of the progress of their results.
Manage priorities and monitor timeliness, quality of results, client queries and ensure daily objectives are met.
Handling administration tasks (associated with the laboratory) as required.
Participate in activities to promote continuous improvement for Quality, Health and Safety.
Adhere to the company's policies and procedure as well as ensuring compliance with their Health, Safety and Environment policy.
Ideally you will have:

Bachelor of Science or equivalent tertiary qualification or extensive experience from a scientific environmental research.
Working knowledge of asbestos and Hazardous Materials (HAZMAT).
Working knowledge of current legislations, IANZ legislations and WHS.
NATA signatory or worked in a NATA accredited laboratory will be advantageous.
Sound knowledge of the Microsoft Office suite and the ability to learn and use various data management applications.
High level of communication and interpersonal skills.
To submit your application in strict confidence, click the 'apply' button. If you require further information, please contact Manisha Jadoo on 03 9864 6050.

To view all Techstaff job opportunities visit www.techstaff.com.au
Reference Number: TSMJ041018_153895930674237
Contact Details: Manisha Jadoo"	 - Melbourne VIC	Asbestos Laboratory TechnicianTechstaff - Melbourne VIC	Asbestos Laboratory Technician
1217	"Job no: 53403536

Work type: Permanent full time

Location: VIC - Metro, NSW - Metro

Categories: Sales & Marketing

Who we are:
Every day we deliver a premium service to our customers, but we don’t stop there. We have an unrivalled network, an 11,000 team comprising 134 nationalities both male and female who all share common values that drive our shared desire to make a difference for customers. Our passion for people means we’re always looking to grow our team, and provide even greater experiences for our employees

The role:
You will work with stakeholders across functions to articulate the value proposition and quantify overarching commercial benefits whilst proactively and collaboratively leading customised transactional pricing opportunities (business as usual).. The role will see you involved in assignments of greater scope and complexity than a BA and may also take on a people leader accountability.

Requirements:
Price modelling and product portfolio analysis focussed on winning new business and client retention that is sustainable

Pricing for large tenders and providing commercial insight and recommendations to drive decision making

Create and develop pricing methodology that aligns with StarTrack strategy and market trends

Influence and support stakeholders across StarTrack and the broader Australia Post Group, working closely with Sales and Product teams

Review and recommend commercial terms for contracts, understanding risk exposure

Enabler of continuous improvement, striving to improve internal efficiencies and turn-around times in responding to pricing requests

Drive commercial behaviour that's aligned to StarTrack goals without giving rise to unintended risk

What you’ll need:
Extensive experience in a commercially focussed Analyst role

Proven track record of achieving successful commercial outcomes and pricing change in fast paced, complex working environments

Advanced Excel expertise and a confident user of BI tools

Experience with working on large and complex data sets

Strong communication skills and an intuitive ability to unravel complex matters into clear messaging for stakeholders to understand

Knowledge and application of value based pricing in competitive markets, understanding the value proposition

If you’re ready to put our customers first, we’d love to talk to you. At StarTrack, we’re focused on people, on teamwork and on helping you get the job done. Since joining forces with Australia Post, StarTrack are stronger than ever before, and can now offer both business and consumer markets an unrivalled range of parcel, freight, express, courier and international solutions – all under one banner.

Our new combined business brings the trust, reach and convenience that Australia Post is known for, together with the premium service standards of standards of StarTrack, to create the largest parcels, freight logistics provider in the country. And as the largest logistics provider in the country, we know a thing or two about delivery.

We are committed to being an equal opportunity employer with a diverse workforce.

Ready to take the next step in your career?

Get started by registering your interest today!

Enquiries: askrecruitment@startrack.com.au

Advertised: 05 Oct 2018 AUS Eastern Standard Time

Applications close: 03 Nov 2018 AUS Eastern Daylight Time"	 - Victoria	Senior Pricing AnalystAustralia Post485 reviews - VictoriaFull-time, Permanent	Senior Pricing Analyst
1219	"Join a Microsoft Gold Partner:
Velrada is Microsoft's global partner in Dynamics 365 Field Services technology, transforming Industrial, Healthcare and Local Government organizations using the latest in Modern Workplace, Azure and Data/AI solutions. Our advisory team, comprised of top analysts who are also leaders in the company, complement our technical delivery teams by consulting directly with our customers’ C-level executives and developing strategic roadmaps for their success.

As we continue to scale up, we are careful to maintain the flexibility and innovative culture of a start-up. This energy and agility, combined with the scale, depth of capability and market credibility of an established player, allows us to attract both the best talent in the industry and the leading adopters of Microsoft technology.

he role:
Due to continued growth, we are looking for MS Dynamics 365 (CRM) Developer to join our business as a Developer, Tech Lead, Architect or Junior Developer to be based in Melbourne.

What you will do:
You will be part of a team responsible for deployment, implementation, Design and development within Microsoft Dynamics 2015, 2016 and/or 365 (CE) solutions.
As a Developer being responsible for the implementation of design and solutions of Microsoft Dynamics 365 (CRM) across a variety of project based scenarios
Deploying MS Dynamics 365/CRM projects on customer site working across Proof of Concepts, Design, development, Customizations, Workshops and Support
Working on Field Service and Portal technologies
You will mentor and guide more junior team members or team lead them dependent on your experience
Operate in a team environment, contributing to delivery, problem solving and team culture
Offering a consultative approach and listening to client requirements and delivering accordingly
What we want:
Recent experience within Microsoft Dynamics CRM Development within varied project environments
Customer facing skills and strong communication is essential for the role
An understanding of the business goal behind the project with the end in sight and the full SDLC considered.
A can do positive attitude and someone who is willing to learn and grow
Experience within a consulting role offering a value add solution is also preferred but not essential
The willingness to contribute and add to a team mentality
Full work rights to be based and work from Melbourne
This will be a Permanent position to start ASAP. The salary on offer will be competitive and dependent on experience level.

Next steps:
If you want to be part of a growing Management & IT Consultancy where you are appreciated, work with like-minded peers and continue to grow your skills and learn then please do get in touch for a confidential discussion.
You can apply via this advert or by contacting the recruitment team on 1300835723.
Have a look at our website for more information and details on our organization – www.velrada.com

Velrada tend to receive many applications for our job openings and at this stage are only able to respond to successful applicants.

Please note: we are not accepting applications or CV’s from recruitment companies"	 - Melbourne VIC	Microsoft D365 CRM Developer, MelbourneVelrada - Melbourne VIC	Microsoft D365 CRM Developer, Melbourne
